"sp","sum","sum.1","sum.2","sum.3","sum.4","sum.5","sum.6","sum.7","sum.8","sum.9","sum.10","sum.11","tpa2004","tpa2009","tpa2014","tpa2019","tpa_gs_2004","tpa_gs_2009","tpa_gs_2014","tpa_gs_2019","tpa_diam2_2004","tpa_diam2_2009","tpa_diam2_2014","tpa_diam2_2019","tpa_seedlings_2004","tpa_seedlings_2009","tpa_seedlings_2014","tpa_seedlings_2019","nPlots2004","nPlots2009","nPlots2014","nPlots2019"
"OXALAN",14791.4639871013,2624.71286457404,5369.47365370207,7261.47709609242,7377.7775103231,4753.06464574905,9244,2564,4176,3616,4076,1512,1.41851640837384,NA,NA,NA,NA,NA,NA,NA,0.354629102093461,NA,NA,NA,4.25554924877442,NA,NA,NA,1,NA,NA,NA
"PALALP",2465.38923581884,534.727002846235,987.265879903754,1808.3839215775,1690.7133728065,1155.98636996026,5231,919,1808,3705,3417,2498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PALCRO",24125.6894329917,2783.63532643579,6529.06996936258,10370.4312161701,10105.4718069788,7321.83648054302,35254,3876,9448,15292,14856,10980,0.354629102093461,0.351527127256468,NA,1.95822006343198,NA,NA,NA,NA,NA,NA,NA,0.41437376563808,NA,NA,NA,2.70173103143639,1,1,NA,3
"PALRIP",20629.0127319023,2997.70679320768,6608.42994795367,10429.8283098117,10059.0840305164,7061.37723730877,16615,2534,5662,10533,9717,7183,1.06388730628038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"PARCRE",26317.4851646051,4157.1450484246,8471.77829194069,11680.7168709412,11668.7390008122,7511.59395238757,582,359,422,448,453,94,0.0343783944872623,0.0328874888192764,0.0310500697114688,0.03326500369602,NA,NA,NA,NA,0.0343783944872623,0.0328874888192764,0.0310500697114688,0.03326500369602,1.28472898789956,1.40610851371507,11.720067381035,11.8913813895413,1,1,1,1
"PERAME",27832.2564510703,4299.48570692539,8763.43470919132,12010.8740714788,12036.3955629468,7736.9098560214,23883,4302,7338,7701,8195,3893,0.937182611755759,1.41989216108967,1.14641062786493,0.684309915621086,NA,0.056468466496443,0.0565459211742903,0.18601283197859,0.937182611755759,1.01022100310767,1.14641062786493,0.684309915621086,0.709258204186922,4.68614074000674,7.03981248826937,1.62908287136271,5,11,14,11
"PETDOM",21843.7846735902,3078.6982950978,6534.01717327163,10157.1116944961,10302.7963523678,7224.09805727005,11763,1590,3439,6784,7058,5468,3.25453086427452,2.6772572942557,0.975100544631341,0.995399632196831,NA,0.0282342332482215,NA,NA,2.19064355799413,1.03857266232773,0.623109922330795,0.995399632196831,0.7092582089175,4.21832555052361,1.75995311150273,4.97248521529467,4,9,8,6
"PHIMYR",11220.911161148,2003.38801100571,3410.0267760898,3727.20402280707,3925.607003788,1922.21899278229,3973,605,893,998,1129,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHLCOW",24223.3170167059,3427.12134787068,7129.84240560606,9973.58675040677,10168.4251540117,6741.30380614102,8894,962,1807,2156,2434,1472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHYCUN",6276.64052972678,630.260774398294,1476.13708508263,1658.0631477005,1904.11676574388,1273.85599134559,7415,609,1593,1456,1872,1263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHYEPI",15676.6038323201,2749.20265368395,4981.79290881567,5205.84948867583,5508.6813901565,2759.47873647255,24820,3881,7387,7889,8143,4262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHYJUG",15813.7745358948,1670.082727166,4050.00847559768,5578.79938982437,5768.8555654027,4098.7728382367,5207,351,981,901,1083,732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PICACU",11160.0409439662,1302.00029455557,3066.19949886122,3441.97290701759,3789.13204405752,2487.13174950195,12290,1089,3380,2973,3639,2550,12.1111781407441,9.40051566481849,10.4034430440099,12.5574255630989,NA,NA,NA,NA,3.66025322471903,2.4889241240435,3.22446152187921,3.18069901157709,4.25554923931327,29.1132818090655,6.79219866413201,2.07186883924548,7,7,7,8
"PICPEN",21764.514572762,3536.16797637939,6795.26531527564,7958.48977970146,8218.02139917575,4681.85342279635,14738,2797,4602,3993,4485,1688,0.354629102093461,0.703054254512936,1.05597186690164,0.385961574448474,NA,NA,NA,NA,0.354629102093461,NA,0.351990622300547,NA,132.392439346122,NA,4.32826427939178,NA,1,2,3,1
"PILRAC",7778.85388131898,1447.32850684786,2246.37027860623,1933.78354293223,2190.75266963958,743.424162791722,2517,434,566,562,641,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PIMRAC",26124.4315150455,3982.25272486359,8154.50813384354,11132.9109095261,11212.8514903709,7230.59876550734,25902,3944,7524,10223,10481,6537,5.59837212353468,1.96160408882003,2.64286853719382,4.07371368521236,0.0343783944872623,NA,NA,NA,2.40671020469353,1.61007696156356,1.58689667029218,2.11549362178039,2.48240372884596,4.74162183015579,0.386782891330494,1.54384630809097,7,7,7,7
"PINCAR",14116.4827514654,1918.76275684219,4680.30277780257,8072.86087711062,7696.00343887415,5777.24068203196,4941,886,1795,2998,2820,1934,0.565756572011385,0.197324932915659,0.186300418268813,0.19959002217612,0.137513577949049,0.197324932915659,0.186300418268813,0.13306001478408,0.565756572011385,0.197324932915659,0.186300418268813,0.19959002217612,2.83703283567,4.21832553645601,0.703981249296475,0.800335340086554,1,1,1,2
"PINCOR",21967.9346275385,3910.53424615972,8144.69622062892,11790.3814952243,11616.2512394041,7705.71699324436,27145,5128,10385,16252,15604,10476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PIPADU",21243.3311043065,3475.7852788195,7623.05500413477,11540.5753820445,11294.097487662,7818.31220884249,19367,2463,6442,11474,10941,8478,2.29595280663716,1.40610850902587,5.73622676389859,1.60067068017311,NA,NA,NA,NA,NA,0.351527127256468,0.738773513631041,0.82874753127616,NA,6.32748832813002,15.800717855071,91.7238093730133,3,2,2,2
"PIPAMA",28900.1679315362,4212.4856894929,9003.70699498989,12315.4013802838,12312.763599569,8100.27791007608,35972,5090,11248,15675,15578,10488,5.67406563349538,2.9285050795028,1.05597186690164,NA,NA,NA,NA,NA,1.06388730628038,NA,NA,NA,2.83703283567,NA,NA,NA,5,4,1,NA
"PIPBLA",21907.3801804632,3696.25691799447,7874.39791317657,11641.1088928394,11450.1572010815,7753.90028308704,23096,3196,7667,14080,13169,9973,NA,NA,NA,0.385961574448474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIPGLA",23797.8809762374,3702.77299303561,7900.63652910292,11593.410716109,11406.9655430764,7704.19255004078,15320,2273,5146,9628,8808,6535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PIPHIS",28040.5999694392,4142.47624385357,8748.8071570769,12610.8132604659,12479.3114409298,8336.8351970762,31826,3656,8991,14972,14385,10729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PIPJAC",25150.4283224009,3880.67260334827,7744.51631708071,10188.1532198954,10358.9032501467,6478.23064679839,22728,3448,6429,8509,8767,5319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PIPMAR",18852.5620323569,3365.23800560646,7083.57153778523,9861.74893433601,9814.12243086286,6448.8844252564,16181,3350,7206,8124,8096,4746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PIPUMB",21152.2633369323,3273.37700133957,7403.24908412993,11578.5911283512,11268.9203411024,7995.54333976284,24932,3052,8035,14168,13506,10454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PISALB",8550.5964196985,1140.28980977746,2518.38684066336,2929.43413508142,3205.88314525271,2065.59333547525,7785,912,2128,1677,2182,1270,0.840783727909483,2.16563123003525,1.81649903267702,1.99181214956857,NA,NA,NA,NA,0.840783727909483,2.16563123003525,1.81649903267702,1.99181214956857,0.354629102093461,18.3877099555311,5.345375961205,1.24312130244178,1,3,3,3
"PISCAR",10673.3563568909,1169.46034965478,2216.46392344683,2877.76366101019,2927.31839878159,1757.85804912681,15975,1731,3275,4248,4323,2592,0.354629102093461,NA,0.0310500697114688,0.03326500369602,NA,NA,NA,NA,NA,NA,0.0310500697114688,0.03326500369602,NA,NA,4.15023501302408,74.1046227420297,1,NA,1,1
"PISSUB",21646.1992988326,3844.89474293217,8041.88114324212,11587.8588185422,11442.3540461548,7597.4593032226,33422,5982,12520,18069,17831,11849,NA,1.28274485077583,0.719037240589525,0.873622304724166,NA,NA,NA,NA,NA,0.521546565537368,0.367046618288978,0.487660730275692,NA,39.955141700605,0.351990622300547,5.15956142377819,NA,3,4,7
"PITDUL",16297.3948628679,2231.8892204063,4335.50627365336,5657.8985721292,5855.92033484858,3624.03111444227,4512,410,673,816,908,498,3.00789404863719,2.53738825512749,2.56354368742607,0.632035070224381,NA,NA,NA,NA,0.45187644201409,0.253793399412102,0.629629230773597,0.632035070224381,5.31943655978538,0.351527127256468,0.703981249296475,17.039133714746,6,4,5,1
"PITUNG",5205.98993281455,730.737243295338,1697.49476334112,1932.94393518947,2129.42443722761,1398.68719393227,4395,654,1426,1003,1303,649,NA,3.68231301950361,13.5867574890436,13.8260420212887,NA,NA,NA,NA,NA,0.870096001451864,2.25754096936728,0.833600343782574,NA,0.703054259202135,18.6902953213896,7.80446808828098,NA,5,8,8
"PLUALB",19292.6424932451,2345.18016087881,4982.82815597916,6493.52524486452,6856.67666139256,4511.49650051375,21932,2501,4959,5994,6579,4078,NA,NA,NA,0.385961574448474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PLUCAR",25699.1596661657,3886.63649718836,7860.88224521652,10496.6883977819,10635.4320254344,6748.79552824609,35692,4988,10633,14503,14843,9855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUOBT",12941.8050884735,2585.19625042751,5047.33996804059,6848.73684133776,6834.91241406277,4249.71616363525,8615,2939,4500,3920,4344,1405,0.766239306079132,0.57740099324224,0.634720228171998,1.08194453552793,NA,0.0282342332482215,NA,NA,0.41161020398567,0.57740099324224,0.282729605871451,0.310021386630984,1.41851641310442,2.10916277291721,0.351990622300547,1.57225849413204,2,4,4,4
"PODCOR",21924.7796646506,3638.48161621392,6876.70766891912,8477.53205624595,8721.73491234705,5083.25329613313,19645,3782,5977,5167,5844,2062,0.0284905509461046,1.78586986953056,0.788800126362528,0.478967990437769,NA,0.0282342332482215,NA,NA,0.0284905509461046,0.0282342332482215,0.0848188817614354,0.0930064159892951,29.6684976313918,0.409671157981994,0.351990622300547,2.90061637604919,1,2,3,2
"POIFLO",27223.3954951167,3771.83691226318,7828.9136652723,10445.420039136,10640.6716226265,6868.8347103633,21282,2498,4708,5315,5875,3377,0.0569811018922092,2.99185771591341,3.29368936451289,3.67056425698143,NA,NA,0.0310500697114688,0.0665300073920401,0.0569811018922092,2.23065943067495,2.16813295955135,2.4558551512568,10.5050856754436,22.1462091296983,4.92786873568456,0.41437376563808,1,3,3,4
"POIPUN",18687.4566142298,2384.39100490138,5371.36110569537,8399.57774511352,8347.94931711257,5963.55831221119,12800,1471,3412,7002,7043,5572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POUDIC",24062.0041261446,3836.57430461608,7562.94781897869,9381.60867410619,9614.01627917401,5777.44197455794,15979,2959,5115,4460,4875,1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POUMUL",25568.3222690225,4059.4143659398,8136.9432073459,10821.65775951,10925.2433352098,6865.82896926999,39388,6282,12563,16646,16817,10535,2.59636591843865,0.872459654002265,0.169637763522871,0.155010693315492,NA,0.0847026997446644,0.0565459211742903,0.0930064159892951,0.823220407971341,0.520932526745797,0.169637763522871,0.155010693315492,0.354629102093461,2.46068990486287,1.7599531208935,7.74764370590177,4,3,3,2
"PREMON",8327.86778886848,1413.38414886184,3122.45683561609,4363.5086292836,3971.26658755936,2557.88243869751,6950,1400,3154,4070,3624,2224,6.9358230752534,7.45288767971633,8.78998231157139,7.06988302757176,0.0284905509461046,0.367045032226879,NA,NA,6.9358230752534,7.45288767971633,8.78998231157139,7.06988302757176,2.48240372884596,31.6321156883835,19.8465760652365,23.7543506191632,21,19,20,17
"PROJUL",5936.31136086897,732.426014121983,1534.28110887142,1435.24083484643,1707.30985284617,974.883838724184,7065,861,1742,1189,1609,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRUMYR",11629.8828108349,2856.23620481393,5103.66397695767,6316.58905324608,6386.53373999172,3530.29753517779,8204,2572,3964,4045,4350,1778,0.354629102093461,NA,NA,0.385961574448474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
"PSESPU",18374.8132641958,3491.87299423246,6552.23245185241,7496.28419170668,7698.26993057085,4206.39693633839,4153,1519,2263,1912,2204,685,0.0284905509461046,1.51904544201876,3.33755336422779,2.85674171445481,0.0284905509461046,0.0282342332482215,NA,0.0620042773261967,0.0284905509461046,0.815991187505822,0.873619008123964,0.92693384221244,2.5560176066231,1.75763564097154,37.3417304661534,27.1143559769672,1,2,5,4
"PSIAMP",8031.03109981713,2226.76174736617,3784.44818665716,4155.20928227762,4344.05320951832,2117.29146215215,3648,1542,2333,2134,2344,802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PSYBER",8940.94534087458,1840.31608167445,3603.64352359294,5657.88919962785,5199.54297251609,3359.22689084164,13356,2481,5329,9109,8305,5824,7.09258204186923,3.51527127256468,2.11194373380328,3.20134136034622,NA,NA,NA,NA,2.12777461256077,1.0545813817694,0.351990622300547,0.385961574448474,8.51109849754885,63.5629404865241,0.703981244601093,3.2013413710223,11,8,4,5
"PSYBRA",19545.9170366935,2720.29031174816,6292.46460710838,9941.96064310148,9632.12999288365,6911.83968113549,16142,2311,5385,10184,9370,7059,1.06388730628038,0.703054254512936,0.351990622300547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA
"PSYGRA",18761.7287009582,3200.92213225365,6846.51844073832,10090.697705023,9948.04236862063,6747.12023636699,21155,2884,7084,12066,11592,8708,NA,NA,0.351990622300547,0.385961574448474,NA,NA,NA,NA,NA,NA,NA,0.385961574448474,NA,NA,NA,0.771923148896948,NA,NA,1,1
"PSYMAL",5904.75370146516,880.567300037605,1885.95823328441,2254.43123920251,2080.26833944885,1199.70103941124,1719,724,988,1131,1068,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PSYMAR",17560.8245196473,2041.96611150168,4367.90503622312,6601.47393826488,6592.6157518765,4550.64964037482,11624,1213,1963,1681,1945,732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PSYPUB",26713.6996797621,4287.43276283145,8720.66198146343,11649.9428336918,11613.6907893121,7326.25802648067,32308,5569,11300,14774,14439,8870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PTEIND",25505.8219604529,4035.71837030351,8081.14820183441,10713.7432607226,10834.4537694082,6798.73539910465,26028,3698,6948,7807,8513,4815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QUACYN",11510.1855380673,1386.98903242628,3052.7378096432,3710.53620933151,4007.30979778202,2620.32076535574,8216,890,1981,1489,1944,1054,NA,3.19197837855643,4.2521604281937,2.73273315980242,NA,NA,NA,NA,NA,0.731288487761158,1.78822607208988,0.802925287560046,NA,19.8492995281576,0.703981249296475,NA,NA,3,4,3
"QUAIND",8627.82789045062,1090.18637231729,2302.97684887629,2288.51733029595,2576.9169758381,1486.73060352081,7270,896,1810,1236,1580,684,NA,NA,NA,0.385961574448474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"QUATUR",23771.0209130887,3464.83285236917,7362.96309104376,9374.76308193617,9407.39455152117,5942.56169915199,21087,3112,6512,7150,7025,3913,3.22015246978726,3.16374414530821,3.51990622300546,4.63153889338169,0.0284905509461046,NA,NA,NA,2.15626516350687,1.75763563628234,1.75995311150273,1.92980787224237,10.7124870068091,0.819342321428799,64.9117606825214,0.41437376563808,3,3,4,4
