"sp","year","metric","value"
"Pred_f51.noFIA_22",1951,"cohesion",99.7460252305009
"Pred_f51.noFIA_22",1951,"contag",88.3962343140548
"Pred_f51.noFIA_22",1951,"division",0.0434321508680767
"Pred_f51.noFIA_22",1951,"enn_cv",102.705058989602
"Pred_f51.noFIA_22",1951,"enn_mn",1941.4697605489
"Pred_f51.noFIA_22",1951,"enn_sd",1993.98766283703
"Pred_f51.noFIA_22",1951,"lsi",3.70338983050847
"Pred_f51.noFIA_22",1951,"mesh",829069.62110348
"Pred_f51.noFIA_22",1951,"np",163
"Pred_f51.noFIA_22",1951,"pd",0.0188066907096385
"Pred_f51.noFIA_22",1951,"pladj",98.4230792014691
"Pred_f51.noFIA_22",1951,"split",1.04540415079546
"Pred_f51.noFIA_23",1951,"ai",87.7267756608653
"Pred_f51.noFIA_23",1951,"cohesion",99.4723193318503
"Pred_f51.noFIA_23",1951,"contag",46.4843906472647
"Pred_f51.noFIA_23",1951,"division",0.286726991955241
"Pred_f51.noFIA_23",1951,"enn_cv",49.3227148128546
"Pred_f51.noFIA_23",1951,"enn_mn",1291.62397401747
"Pred_f51.noFIA_23",1951,"enn_sd",637.064009159098
"Pred_f51.noFIA_23",1951,"lsi",14.2663438256659
"Pred_f51.noFIA_23",1951,"mesh",618202.862514829
"Pred_f51.noFIA_23",1951,"np",965
"Pred_f51.noFIA_23",1951,"pd",0.111340224139884
"Pred_f51.noFIA_23",1951,"pladj",88.086013861738
"Pred_f51.noFIA_23",1951,"split",1.40198772240271
"Pred_f51.noFIA_24",1951,"ai",93.5174648095751
"Pred_f51.noFIA_24",1951,"cohesion",99.5927239595896
"Pred_f51.noFIA_24",1951,"contag",72.0285731113219
"Pred_f51.noFIA_24",1951,"division",0.110937116448515
"Pred_f51.noFIA_24",1951,"enn_cv",77.181397642673
"Pred_f51.noFIA_24",1951,"enn_mn",1345.44832247444
"Pred_f51.noFIA_24",1951,"enn_sd",1038.43581984567
"Pred_f51.noFIA_24",1951,"lsi",8.26755447941889
"Pred_f51.noFIA_24",1951,"mesh",770562.20180524
"Pred_f51.noFIA_24",1951,"np",598
"Pred_f51.noFIA_24",1951,"pd",0.068996325425545
"Pred_f51.noFIA_24",1951,"pladj",93.9565191635567
"Pred_f51.noFIA_24",1951,"split",1.12477983110189
"Pred_f51.noFIA_25",1951,"ai",98.4049305389469
"Pred_f51.noFIA_25",1951,"cohesion",99.7800594089389
"Pred_f51.noFIA_25",1951,"contag",89.4532114652703
"Pred_f51.noFIA_25",1951,"division",0.0430478510975382
"Pred_f51.noFIA_25",1951,"enn_cv",81.9782118544798
"Pred_f51.noFIA_25",1951,"enn_mn",1627.14926675362
"Pred_f51.noFIA_25",1951,"enn_sd",1333.9078730879
"Pred_f51.noFIA_25",1951,"lsi",3.24213075060533
"Pred_f51.noFIA_25",1951,"mesh",829402.698642559
"Pred_f51.noFIA_25",1951,"np",76
"Pred_f51.noFIA_25",1951,"pd",0.00876876376645722
"Pred_f51.noFIA_25",1951,"pladj",98.8744742610035
"Pred_f51.noFIA_25",1951,"split",1.04498432982977
"Pred_f51.noFIA_26",1951,"ai",95.9561914540622
"Pred_f51.noFIA_26",1951,"cohesion",99.5910948149302
