"sp","total_hab_raw","fcover_51_raw","fcover_77_raw","fcover_91_raw","fcover_00_raw","tot_change_raw","total_hab","fcover_51","fcover_77","fcover_91","fcover_00","tot_change"
"SCHMOR",20645.3859772384,3327.62833658233,6828.22789367661,10450.9776141047,10067.9573760442,6740.32903946191,18424,2809,6154,11159,10273,7464
"SCHOBO",13279.7423776835,3060.84779434651,5573.3905880861,6738.06227550283,6931.03817984462,3870.19038549811,8218,2857,4424,3815,4252,1395
"SENPOL",3865.59472035972,593.179085983738,938.21819221521,707.416752878873,875.889897386864,282.710811403126,5444,859,1399,1018,1268,409
"SENSIA",26877.1211644448,4151.47055972368,8407.4268828705,11608.6114901863,11673.4047466144,7521.93418689072,42075,6485,13148,18162,18263,11778
"SIDCUB",17515.233527977,3023.83023823798,5626.53398614377,7377.26177057996,7565.17747727036,4541.34723903239,9230,1913,2994,2694,3024,1111
"SIDFOE",20351.9696903275,3428.13621042483,6326.23274616711,7384.3108299775,7743.84201604687,4315.70580562204,18049,3346,5370,4457,5157,1811
"SIDOBO",7399.34921949503,1416.57977877926,2276.32203651403,1936.00491598298,2229.64280397001,813.063025190746,4114,788,1269,898,1116,328
"SIDPOR",25555.8011968508,4360.45108158141,8404.84740310162,11198.2435408458,11262.3172122091,6901.86613062769,15399,3274,5369,5666,5887,2613
"SIDSAL",21394.6118124202,3777.25088170916,6975.8139096126,8327.72488517314,8641.33849930763,4864.08761759847,17471,3327,5308,4376,5026,1699
"SIMTUL",16120.8842683695,2861.48824767768,5600.17717234418,8326.34439783357,8207.05032567121,5345.56207799353,14356,2508,4367,8926,8561,6053
"SIPDEN",15301.8448066274,2188.15926354844,5076.73263401911,8681.8964425493,8328.13604901638,6139.97678546794,4729,868,1724,2895,2730,1862
"SLOAMY",16292.0825469568,3385.7493398115,6480.60867134109,8615.34870602563,8658.98836743832,5273.23902762681,8218,2857,4424,3815,4252,1395
"SLOBER",8832.11187279382,1863.06650082394,3589.35460277996,5455.02992404136,5126.71953702118,3263.65303619724,7182,1789,3096,4916,4410,2621
"SOLENS",18317.3884190395,3386.99322665483,6917.96871710941,9647.43451909348,9655.41878634691,6268.42555969208,27399,5120,10468,14605,14611,9491
"SOLRUG",20070.932565853,2793.85985760018,6307.72585067153,9863.97218541056,9716.45409519225,6922.59423759207,18654,2072,5633,10285,9926,7854
"SOLTOR",26172.2688293532,3336.28015433997,7376.87454275787,11037.5692354217,10984.1110458672,7647.83089152724,19405,1670,4654,7496,7588,5918
"SPACAM",25355.7448913958,3532.24541336857,7579.57212460227,11386.3722041715,11263.6964654494,7731.45105208084,30201,4139,8892,13789,13542,9403
"SPOMOM",25471.1632041554,3277.4783221758,7102.21947741508,11014.2154189479,10955.4477741588,7677.96945198299,20539,1701,4270,8057,8065,6364
"STAMON",10547.7584259224,1431.23799929884,2510.1765385773,3108.06367551209,3355.10508242203,1923.86708312319,7072,738,1193,1299,1519,781
"STEACU",9567.95369700296,1481.31425862433,2679.157497284,2950.56689541321,3195.73576771328,1714.42150908895,6546,854,1612,1563,1800,946
"STEAPE",24266.8155431915,3857.93117715791,7666.22436365858,10186.1011294704,10331.7355874591,6473.80441030115,37211,5924,11766,15599,15827,9903
"STESIN",8040.35025978368,2042.37158294627,3560.46585434023,3921.86883173371,4093.18079840438,2050.80921545811,11713,3049,5310,5824,6081,3032
"SWIMAC",26603.1669964865,4151.04615056515,8399.18077905476,11597.4605925456,11636.7430213541,7485.69687078893,41381,6458,13076,18061,18115,11657
"SWIMAH",22893.4594260547,3395.49169222452,6751.88998671994,8978.87177907303,9262.88131984137,5867.38962761685,8267,1043,1647,2284,2520,1477
"SYMMAR",26586.6104393601,4319.85645458102,8527.3854367733,11590.7313574851,11655.7097991705,7335.85334458947,22200,4195,7032,7271,7756,3561
"SYMMIC",8278.49699645545,1078.7938416873,2482.81688003426,2951.13972511015,2715.50094970766,1636.70710802036,3761,765,1350,1578,1397,632
"SYZJAM",24174.7186766267,3571.27644428611,7741.17452330887,11582.7984353751,11378.7233822793,7807.44693799317,21736,2836,7145,12334,11782,8946
"SYZMAL",20846.9427597672,3837.87851429731,7822.64475935698,11239.88899111,11140.4895308912,7302.61101659387,24585,3473,8192,14138,13548,10075
"TABCIT",20315.4439318925,3395.86958629638,7276.75124466419,11167.9765991494,10934.8448949158,7538.97530861944,24026,3139,7778,13705,13106,9967
"TABHAE",19413.1084724227,2335.30356712453,5159.99813948292,8689.98729544319,8751.27183885872,6415.96827173419,24354,2670,6122,11340,11343,8673
"TABHET",26871.3791526556,4131.83220303059,8449.80032208562,11170.9532251358,11257.5086896718,7125.67648664117,15401,2114,4633,4719,4751,2637
"TABKAR",4757.85440457831,1637.71475556371,2605.33869684045,2233.40761782526,2509.95192406495,872.237168501248,4913,1894,2971,2577,2884,990
"TABRIG",3936.93853706565,730.02153860208,1640.65265719816,2144.44848601371,1934.7489045396,1204.72736593752,8972,1202,3413,4520,3989,2787
"TABSCH",11644.0243270721,1862.26763717947,3957.83454058226,6439.33738779346,6143.77529035718,4281.50765317772,7042,1497,2911,5012,4512,3015
"TAMIND",16361.5614134283,1670.78580623057,3898.12223640697,5304.94005902513,5653.97070978446,3983.18490355389,16276,1440,3461,4616,5156,3716
"TECGRA",24306.8905856051,4016.23208880052,7826.24907607958,10323.5853075497,10473.3345001638,6457.10241136327,37770,6258,12180,16032,16269,10011
"TECSTA",25460.131119336,3466.21517619211,7238.8580026105,10009.1068385439,10209.7211550986,6743.50597890653,22169,1979,4483,6095,6550,4571
"TERCAT",27444.6550204307,4295.11258136481,8612.82392080128,11759.1464571431,11858.9555388987,7563.8429575339,31811,4376,9061,11403,12066,7690
"TERSTA",13189.8594547585,2514.91262717545,4480.24685870111,5280.1519035548,5470.41735976934,2955.50473259389,9789,2685,4532,4511,4863,2178
"TETBAL",26603.1986565292,3939.57341846824,8063.05905926228,11524.7501823306,11507.5878895819,7568.01447111368,30921,3770,8252,12771,12624,8854
"TETBIF",8576.52308731701,1600.93862774537,3203.1194870834,5597.98638177954,5302.87969047425,3701.94106272887,5294,1505,2334,4186,3826,2321
"TETELA",25132.0751649811,3640.72342068597,7758.2601456315,10045.6865709199,10175.4996145925,6534.77619390655,19142,2616,5913,5835,6046,3430
"TETURB",14485.0467397536,2082.63891677395,4733.33272282826,7424.95674378227,7003.44642870524,4920.80751193129,12731,2320,5171,8520,7763,5443
"THEGRA",22369.3324239138,3063.20609036065,6629.37452172465,9656.3131226683,9680.85807243665,6617.651982076,16190,1775,3995,6383,6430,4655
"THEPOP",14601.9484806962,1497.51831227471,2989.22875269386,4003.71719076962,4246.27272087755,2748.75440860284,19393,1598,3265,4701,5095,3497
"THOPOR",5063.5385634679,707.043602650016,1281.33096520258,1128.23087139018,1328.16305652346,621.119453873443,5152,708,1266,870,1119,411
"THOSTR",19944.4244782999,3581.6979707852,6697.40126549453,8047.30611466616,8383.9607444033,4802.2627736181,7440,2501,3973,3338,3765,1264
"THRMOR",10606.0163634875,1703.33394993817,3123.89826574335,3800.645255561,4165.20346023039,2461.86951029222,12606,1953,3546,4180,4762,2809
"TOUFIL",23371.1380833979,3552.51201357041,7237.1184761771,9953.72784773307,10071.2716099559,6518.75959638553,21340,3275,6455,8803,9047,5772
"TRELAM",11323.3005224045,2112.12264562002,4062.6991264387,6431.64750639023,6434.28027006751,4322.15762444749,7638,1336,2379,5440,5301,3965
"TREMIC",22389.7631459646,2922.24169893563,6361.91013327986,9563.11063013412,9509.72767429799,6587.48597536236,29477,3286,7558,11991,11834,8548
"TRIHIR",26922.5859241784,4008.43861165643,8209.58731848001,11306.1564005911,11469.4759351611,7461.03732350469,29762,3758,8116,12422,12581,8823
"TRIPAL",23820.4776866399,3982.14204522222,8248.06941062957,11609.9439587556,11467.1874903664,7485.04544514418,20706,3636,8076,11884,11363,7727
"TRITRI",16413.7230397249,3110.50990067702,6243.86929009389,8505.16174615547,8578.67988192942,5468.1699812524,2185,512,875,620,737,225
"TRORAC",15180.5386150749,2951.61590459372,5578.08711097471,6315.41848852194,6438.83791272354,3487.22200812981,17918,3092,6221,6427,6422,3330
"TUROCC",16267.9071696412,3149.88054031669,6484.28365889541,9735.09807166806,9409.14164580964,6259.26110549294,14970,2821,6078,10034,9450,6629
"UREBAC",20630.3211567799,3639.47991828795,6865.11914685764,11085.6350266167,10868.137838425,7228.65792013705,17004,3797,6344,10902,10878,7081
"VACFAR",15311.472495234,1638.23535844372,4050.12210050314,5208.38858181539,5545.37405157199,3907.13869312826,11833,1054,3288,3020,3703,2649
"VARBEL",17528.2160502523,3397.78252977878,6734.05542413145,9279.62956264615,9295.80975320935,5898.02722343057,559,334,414,433,442,108
"VARPOL",27351.6591286361,4232.73998862505,8561.82695692778,11760.9942107201,11817.0139203966,7584.27393177152,9946,693,2335,2432,2283,1590
"VARRUP",1394.15404677479,429.52915763091,674.05353209715,538.620089379841,604.218174155631,174.689016524721,1224,400,595,446,499,99
"VITDIV",19654.2737457603,3045.69562330842,6396.89773720503,9594.6050568521,9441.93285925686,6396.23723594844,20700,2801,6726,11588,11208,8407
"WALLAM",25873.1531652361,4321.13901217282,8416.79905843735,11182.0356116295,11286.3941564411,6965.25514426827,4151,1568,2358,1987,2270,702
"XYLBUX",20384.0794943739,3405.74318509921,6254.6877030395,7244.5724845957,7613.37013524398,4207.62695014477,18165,3354,5380,4477,5174,1820
"XYLSCH",20216.2779685855,3117.69068814814,6289.88880228996,8981.04563976824,8934.85263374448,5817.16194559634,559,334,414,433,442,108
"ZANFLA",15424.3787815385,3115.5408420451,5374.87887728587,5674.05610672012,6072.60577243567,2957.06493039057,7543,2515,4000,3362,3793,1278
"ZANMAR",24827.8841469586,3835.15878064185,8193.28839571029,11035.169520773,11084.6321930587,7249.47341241688,22714,3314,8121,10579,10709,7395
"ZANMON",15271.2894875445,1645.41848148047,4491.43666774961,6401.80533914009,6657.0779989468,5011.65951746634,12279,909,3628,5283,5649,4740
"ZANPUN",8356.35666788148,1413.60848188319,2929.94614809344,4328.58576925157,4355.361573981,2941.75309209782,4132,558,1112,1463,1655,1097
"ZAPPOR",22065.2310706807,3104.54102179879,6429.87143702496,8653.0306666821,8929.56095329013,5825.01993149135,9255,954,2402,2108,2681,1727
"ZIZRET",7864.0032455225,995.42312128935,1991.24532966036,2101.07206797204,2373.29259769851,1377.86947640916,4529,560,922,541,754,194
