"","sp","total_hab_raw","fcover_51_raw","fcover_77_raw","fcover_91_raw","fcover_00_raw","tot_change_raw","total_hab","fcover_51","fcover_77","fcover_91","fcover_00","tot_change","tpa2004","tpa2009","tpa2014","tpa2019","tpa_gs_2004","tpa_gs_2009","tpa_gs_2014","tpa_gs_2019","tpa_diam2_2004","tpa_diam2_2009","tpa_diam2_2014","tpa_diam2_2019","tpa_seedlings_2004","tpa_seedlings_2009","tpa_seedlings_2014","tpa_seedlings_2019","nPlots2004","nPlots2009","nPlots2014","nPlots2019","species","seedmass","ss.guanica","ss.swenson","ss","WD","THK","LA.wp","SLA.wp","MAXHT","ss.log","thk.log","la.log","sla.log","wd.z","ss.log.z","thk.log.z","la.log.z","sla.log.z","maxht.z","ss.log.z_pi","wd.z_pi","thk.log.z_pi","la.log.z_pi","sla.log.z_pi","maxht.z_pi","pca1","pca2","pca1_pi","pca2_pi"
"Psychotria_grandis","PSYGRA",18061.68440862,3217.1365365088,6664.63483901322,9767.17470861226,9666.92451360822,6449.78797709942,20415,2940,6871,11667,11250,8310,NA,NA,0.351990622300547,0.385961574448474,NA,NA,NA,NA,NA,NA,NA,0.385961574448474,NA,NA,NA,0.771923148896948,NA,NA,1,1,"Psychotria_grandis",NA,NA,800,800,0.325769462,126.8222222,195.9793802,196.1266613,17,2.90308998699194,2.10319535869752,2.29221037984402,2.29253663532217,-1.96889161978802,1.04350167910031,-1.84938861299285,1.01489959122655,0.900450677254604,0.474786133053506,1.04350167910031,-1.96889161978802,-1.84938861299285,1.01489959122655,0.900450677254604,0.474786133053506,-2.75073846333656,0.56377956393232,2.57899649291742,1.32810379250694
"Psychotria_maleolens","PSYMAL",5651.54519276073,865.027953071017,1813.71412727519,2162.5507787761,2002.09949117918,1137.07153810816,1640,693,949,1101,1027,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychotria_maleolens",NA,NA,NA,NA,0.38,NA,28.61866667,236.9306667,NA,NA,NA,1.45664939632277,2.37462127649579,-1.68076789973198,NA,NA,-0.313726472221194,1.2751292008786,NA,-0.731350512031292,-1.68076789973198,0.166202231529327,-0.313726472221194,1.2751292008786,-2.08353302420584,NA,NA,0.118532688779641,1.1433759190039
"NA.29","PSYMAR",16840.7890239218,2044.84188206587,4182.44703355059,6317.13290544786,6329.61695606913,4284.77507400326,11072,1171,1827,1541,1790,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychotria_maricaensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psychotria_pubescens","PSYPUB",25613.4301876426,4275.60619205236,8448.21637046337,11219.5195037127,11234.3692150116,6958.76302295923,30923,5549,10930,14183,13946,8397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychotria_pubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.719878115140724,-1.26028879123008,-0.810525263296102,0.517072966882299,1.66189901671999,-0.745409230306723,NA,NA,1.46034559681746,1.05281734021324
"Pterocarpus_indicus","PTEIND",24457.4521021992,4024.32713511959,7827.30778433383,10320.1247174144,10474.9127957001,6450.58566058055,24896,3674,6760,7546,8243,4569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pterocarpus_indicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.107513099356632,0.581185084126062,-0.320329116318404,0.0799973272853438,0.00614856290913992,0.0525463186319816,NA,NA,0.13411034363845,-0.597179104751927
"Quadrella_cynophallophora","QUACYN",11041.2157353513,1387.9643886634,2943.36829642959,3582.6096760868,3879.47947042266,2491.51508175925,7884,880,1912,1439,1884,1004,NA,3.19197837855643,4.2521604281937,2.73273315980242,NA,NA,NA,NA,NA,0.731288487761158,1.78822607208988,0.802925287560046,NA,19.8492995281576,0.703981249296475,NA,NA,3,4,3,"Quadrella_cynophallophora",54,21.1,NA,21.1,0.914228459,302.6666667,17.5153121,48.21396184,6,1.32428245529769,2.48096459384925,1.24341788028347,1.68317281981645,1.15755708547994,-0.415266018129976,0.605369443016874,-0.652786044587022,-1.88101405815955,-0.8714490256708,-0.415266018129976,1.15755708547994,0.605369443016874,-0.652786044587022,-1.88101405815955,-0.8714490256708,2.50068003070269,-0.427434597210647,-2.15580036227403,-1.19444251676371
"Quadrella_indica","QUAIND",8262.67037340566,1080.49022123643,2222.99058061369,2193.22514145224,2496.2455442878,1415.75532305137,6979,872,1751,1172,1522,650,NA,NA,NA,0.385961574448474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Quadrella_indica",NA,NA,NA,NA,0.744333565,266.3888889,19.34684572,76.35501008,5,NA,2.42551610642149,1.28661016842137,1.88283753882154,0.254915314199589,NA,0.245063180511986,-0.584105959121421,-0.969636715614003,-0.993834040100283,-0.240649584198691,0.254915314199589,0.245063180511986,-0.584105959121421,-0.969636715614003,-0.993834040100283,NA,NA,-1.22240232869505,-0.567201519528206
"Quararibea_turbinata","QUATUR",22765.7311229426,3465.23792795278,7144.77324472554,9044.02743889205,9097.71549825557,5632.47757030278,20115,3074,6353,6870,6781,3707,3.22015246978726,3.16374414530821,3.51990622300546,4.63153889338169,0.0284905509461046,NA,NA,NA,2.15626516350687,1.75763563628234,1.75995311150273,1.92980787224237,10.7124870068091,0.819342321428799,64.9117606825214,0.41437376563808,3,3,4,4,"Quararibea_turbinata",NA,NA,NA,NA,0.591129426,152.5555555,101.3003715,182.3588953,10,NA,2.18342802763928,2.00561103805627,2.26092695265382,-0.559049438587159,NA,-1.32803384899034,0.559177791410744,0.756167056530116,-0.381908967952871,-0.234761149264529,-0.559049438587159,-1.32803384899034,0.559177791410744,0.756167056530116,-0.381908967952871,NA,NA,1.38157688206171,0.305207418690475
"Randia_aculeata","RANACU",24674.7344050314,3493.82739548571,7312.44709171914,9318.35509865172,9590.3080792632,6096.48068377748,21741,3004,6091,5344,6061,3057,3.69351880487236,4.6253337421563,3.30708467682471,5.1879736149678,NA,NA,NA,NA,NA,NA,NA,0.771923148896948,NA,NA,NA,23.271343319192,6,8,8,8,"Randia_aculeata",NA,63.5,NA,63.5,0.981954371,198.9920635,4.859957305,134.3271019,6.5,1.80277372529198,2.29883575557107,0.686632453977447,2.12816364497071,1.51738094910504,0.0268446217434671,-0.578110288506244,-1.53813091315726,0.15016379693219,-0.810256518456059,0.0268446217434671,1.51738094910504,-0.578110288506244,-1.53813091315726,0.15016379693219,-0.810256518456059,1.725252074126,1.35122609341723,-0.224170077959978,-2.30647785361829
"Rauvolfia_nitida","RAUNIT",20098.364319097,2593.03980624056,6117.27912940539,8174.47657399517,8386.68236134755,5793.64255510699,15406,1464,4791,5679,6051,4587,0.354629102093461,NA,NA,NA,NA,NA,NA,NA,0.354629102093461,NA,NA,NA,2.83703283093942,NA,NA,NA,1,NA,NA,NA,"Rauvolfia_nitida",NA,NA,NA,NA,0.465,NA,22.81,457.95,7,NA,NA,1.35812528527665,2.66081806335434,-1.22916780303438,NA,NA,-0.470389725287704,2.58148551836892,-0.749064011241318,0.00371076183835167,-1.22916780303438,-1.41939084548217,-0.470389725287704,2.58148551836892,-0.749064011241318,NA,NA,2.38927048895108,0.233136718093462
"Ravenia_urbanii","RAVURB",4696.72616410486,782.726111087822,1730.85441285762,2199.75023836113,1946.52165739925,1163.79554631143,1933,587,1039,1387,1160,573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ravenia_urbanii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49137455268542,0.705680849120755,-0.313674249531441,0.0859882685706185,-0.425096895020745,-0.23729212145414,NA,NA,-0.302443108829408,-0.635664150147628
"Reynosia_krugii","REYKRU",16904.5044430122,3289.4522047583,6500.50545522384,9097.13912855461,9048.22642570548,5758.77422094718,12388,3393,5733,6284,6536,3143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reynosia_krugii",NA,NA,NA,NA,1.016846855,211.5555556,40.81507101,108.5667656,5,NA,2.32542443470037,1.61082055642099,2.03569689960371,1.70276270379233,NA,-0.405336096703415,-0.0685788102573138,-0.27190424336224,-0.993834040100283,0.905132716656711,1.70276270379233,-0.405336096703415,-0.0685788102573138,-0.27190424336224,-0.993834040100283,NA,NA,-0.157551805873795,-1.83188846236459
"Reynosia_uncinata","REYUNC",4169.15086476865,591.06822285834,973.603953065307,721.982427489032,899.615518757684,308.547295899344,5075,699,1182,786,1025,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reynosia_uncinata",NA,289.7,NA,289.7,1.022220268,305.2222222,1.786479783,52.36390189,NA,2.46194849520376,2.48461614994962,0.25199810579946,1.7190320004868,1.73131133709111,0.635901040510755,0.629097385687329,-2.22924327293417,-1.71733343922973,NA,0.635901040510755,1.73131133709111,0.629097385687329,-2.22924327293417,-1.71733343922973,0.0829789989280034,NA,NA,-2.00600131509126,-2.60599800248318
"Reynosia_vivesiana","REYVIV",3758.68697089684,1185.17993437394,1905.26692579919,1610.57260229788,1805.5538874428,620.373953068862,1182,355,511,365,413,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reynosia_vivesiana",NA,NA,NA,NA,1.014792494,393.8765432,12.82328236,45.83918662,8,NA,2.59536011774202,1.1079992052434,1.66123690281667,1.69184800230701,NA,1.34871566530635,-0.868115367861027,-1.98114140084273,-0.626678996811836,0.435466431900916,1.69184800230701,1.34871566530635,-0.868115367861027,-1.98114140084273,-0.626678996811836,NA,NA,-2.58007653387547,-1.68936981030845
"Rhizophora_mangle","RHIMAN",22990.7823266489,2675.33326271735,5875.68606643192,8386.68515079375,8581.59093132894,5906.25766861159,21102,1551,3828,5736,6033,4482,0.497081856823984,1.49081120877054,2.46393435610383,5.46999204967068,NA,0.0282342332482215,NA,NA,0.142452754730523,0.0847026997446644,NA,0.0665300073920401,64.3018028105358,NA,1.40796249389757,32.1886808782829,2,1,1,2,"Rhizophora_mangle",10100,NA,NA,10100,NA,NA,NA,NA,NA,4.00432137378264,NA,NA,NA,NA,2.06100428279165,NA,NA,NA,NA,2.06100428279165,2.35304283308461,-3.4249593332092,-0.190440701237142,3.36663177442205,0.713120443015014,NA,NA,4.67870926090164,-3.29572258105202
"NA.30","ROCACA",8681.46578456741,1044.76696137059,2550.68742939644,2732.98194277566,3109.04699526541,2064.28003389481,4967,621,1391,912,1240,619,NA,1.40610850902587,1.40796248920219,1.5438462977939,NA,NA,NA,NA,NA,0.703054254512936,1.05597186690164,1.5438462977939,NA,46.2164971989504,0.351990622300547,2.37259383421859,NA,1,1,1,"Rochefortia_acanthophora",NA,16.1,NA,16.1,0.927591145,202.7222222,1.385829067,102.0599372,4,1.20682587603185,2.30690135821374,0.141709666180041,2.00885529676417,1.22855226535923,-0.523792143208889,-0.525699712891971,-2.40461299251804,-0.39442377904915,-1.11621905452976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rondeletia_inermis","RONINE",22596.5921895243,3530.25705165043,6923.26091241464,9043.29488195851,9305.98504168913,5775.72799003869,18154,3507,5802,6609,6998,3491,0.709258204186922,1.75763563628234,3.87189684530601,3.85961574448474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,3,"Rondeletia_inermis",0.0788,NA,NA,0.0788,0.778105128,290.3,14.82239832,111.2521323,5,-1.10347378251044,2.46284703583167,1.17091847981549,2.0463083435833,0.434341680275227,-2.65843518559864,0.487640900402725,-0.768067388433589,-0.223467896355726,-0.993834040100283,-2.65843518559864,0.434341680275227,0.487640900402725,-0.768067388433589,-0.223467896355726,-0.993834040100283,1.83157824689503,1.19781900242727,-1.54187234038945,-0.280105281909855
"Rondeletia_portoricensis","RONPOR",7737.52873699879,1588.42197805387,3054.5620588006,5026.50601637922,4750.88867673441,3162.46669868054,11529,2435,4847,7985,7512,5077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rondeletia_portoricensis",NA,NA,NA,NA,0.780191659,NA,36.14,185.9493333,19,NA,NA,1.55798814822491,2.26939462558475,0.445427299114787,NA,NA,-0.152587656898529,0.794818077560726,0.71955616191247,-2.10470260900425,0.445427299114787,-1.42753909186495,-0.152587656898529,0.794818077560726,0.71955616191247,NA,NA,1.0389523297161,-0.476170559538655
"Samyda_dodecandra","SAMDOD",24353.1651507169,3573.52843925357,7167.52279855311,9445.51266242564,9736.43867777288,6162.91023851931,13616,2004,3361,3921,4389,2385,NA,NA,NA,1.5722584889835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Samyda_dodecandra",NA,NA,NA,NA,0.8004896,216.8148148,29.9330665,123.39608,6.5,NA,2.33608895390911,1.47615121051911,2.09130136341351,0.553269088742579,NA,-0.336037667913642,-0.282716624781237,-0.0180955148439256,-0.810256518456059,-1.45982899918941,0.553269088742579,-0.336037667913642,-0.282716624781237,-0.0180955148439256,-0.810256518456059,NA,NA,-0.452964221983359,-0.552253532033652
"Samanea_saman","SAMSAM",18796.5417729374,3406.44676483423,6944.90502738208,9746.8796430584,9780.09028512426,6373.64352029003,21055,3765,7445,11371,11628,7863,0.0687567889745246,0.0986624664578293,0.15247323943302,0.0997950110880602,NA,NA,NA,NA,0.0687567889745246,0.0986624664578293,0.15247323943302,0.0997950110880602,21.1573991736515,4.56985268246928,3.16791561948645,6.98752967730948,1,1,3,1,"Samanea_saman",176,NA,NA,176,NA,NA,NA,NA,NA,2.24551266781415,NA,NA,NA,NA,0.435921253753302,NA,NA,NA,NA,0.435921253753302,-0.233588126985793,-1.03617242274978,0.772777823245051,-0.0873617656092018,-0.488235695730688,NA,NA,0.801975181203798,0.0935512482303082
"NA.31","SAMSPI",24742.2794773579,4143.71062475443,8089.28370475769,11106.2005477846,11077.6597488523,6933.94912409782,17250,3691,6616,7483,7341,3650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samyda_spinulosa",NA,NA,0.3,0.3,0.77927475,NA,64.33,231.4566667,8,-0.522878745280338,NA,1.80841355140037,2.36446969438357,0.440555814490518,-2.12198392825341,NA,0.245613939597934,1.22879191117529,-0.626678996811836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sapium_laurocerasus","SAPLAU",17295.7331905216,3157.72836871818,6174.9281511642,8629.39576023445,8420.02503975108,5262.29667103291,9505,2145,4118,6475,5853,3708,1.91559826519783,0.141171166241107,0.113091842348581,0.155010693315492,0.0854716528383138,0.056468466496443,NA,NA,1.20634006101091,0.141171166241107,0.113091842348581,0.155010693315492,6.24953643514835,1.52239657594174,2.11194374319404,35.1343125329893,3,5,4,5,"Sapium_laurocerasus",NA,NA,21.4286,21.4286,0.469707152,271.8730159,74.19376109,277.3738731,24,1.33099379810035,2.43436610487591,1.87036738724528,2.44306555081484,-1.20415897599473,-0.40906495188915,0.302570788279255,0.344126774277245,1.58754574172859,1.33148123405988,-0.40906495188915,-1.20415897599473,0.302570788279255,0.344126774277245,1.58754574172859,1.33148123405988,-1.66703508930975,-0.0786280188447687,1.17393734440432,1.24707007782076
"Sapindus_saponaria","SAPSAP",18773.809424825,3411.30118919723,6960.65495021455,9720.8722188808,9749.40077670477,6338.09958750755,28093,5153,10527,14706,14750,9597,0.113962203784418,NA,NA,NA,NA,NA,NA,NA,0.113962203784418,NA,NA,NA,1.28472898789956,NA,NA,NA,2,NA,NA,NA,"Sapindus_saponaria",767,NA,NA,767,NA,NA,NA,NA,NA,2.88479536394898,NA,NA,NA,NA,1.02659803214378,NA,NA,NA,NA,1.02659803214378,1.62392782980195,-2.15056027790833,0.251833603553451,1.69356186536271,0.853395787432172,NA,NA,2.7675372721512,-1.97045490419853
"Savia_sessiliflora","SAVSES",9591.90109843776,1248.54719803585,3081.56006215052,4387.88151723334,4559.09128305601,3310.54408502016,7400,794,2391,2438,2942,2148,0.737748755133027,0.703054254512936,NA,NA,NA,NA,NA,NA,0.383119653039566,0.351527127256468,NA,NA,2.1277746267525,10.1942867373296,NA,NA,1,1,NA,NA,"Savia_sessiliflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.432418474596693,-0.339698062547045,-1.3850686718353,0.109096054112511,0.348825154112306,-0.256198348255654,NA,NA,1.03649924599994,-0.0740922180538422
"Schaefferia_frutescens","SCHFRU",23701.2544968668,3800.85853704438,7430.65866183117,9581.83837383613,9819.75127851404,6018.89274146967,28952,4371,8454,10775,11481,7110,NA,0.703054254512936,1.05597186690164,2.34418163788045,NA,NA,NA,NA,NA,NA,0.703981244601093,0.385961574448474,NA,NA,15.2011134377336,51.5387901148821,NA,1,2,5,"Schaefferia_frutescens",38.2968,5.3,NA,5.3,0.942216616,238.4343434,8.222583301,114.0863914,7,0.724275869600789,2.37736881010717,0.915008281909193,2.05723384343344,1.30625654909862,-0.969652925824044,-0.0677996799461873,-1.17499036059954,-0.173598029165275,-0.749064011241318,-0.969652925824044,1.30625654909862,-0.0677996799461873,-1.17499036059954,-0.173598029165275,-0.749064011241318,1.90265210912052,1.05654898985873,-0.880240081250305,-1.63177412330249
"Schefflera_gleasonii","SCHGLE",13950.4560815077,2004.06065632775,4651.68801859207,7838.63195241615,7571.21649511717,5567.15583878942,20415,2940,6871,11667,11250,8310,0.0284905509461046,NA,NA,NA,0.0284905509461046,NA,NA,NA,0.0284905509461046,NA,NA,NA,2.83703282620885,NA,NA,NA,1,NA,NA,NA,"Schefflera_gleasonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.15939644904725,-1.38644626216891,0.14028618390888,0.416108868956851,0.544028242235747,1.90441918823843,NA,NA,0.648698890040105,1.55131927200004
"Schefflera_morototoni","SCHMOR",16787.0670011234,2768.94932195637,6060.53216874972,8292.20027910545,7973.24039442465,5204.29107246827,9200,1453,3900,4823,4352,2899,6.30089897591278,5.32971703271451,4.77594298972462,3.83502425324273,1.2250936906825,1.27054049616997,0.681328163215807,0.372025663957181,4.09951047138314,3.92360852368864,4.03716947609358,3.83502425324273,10.3111247274459,1.6386846428576,56.8444518365063,8.57639125300255,27,30,36,35,"Schefflera_morototoni",140,NA,1.4,1.4,0.401807862,261,2572.314077,221.0996571,28,0.146128035678238,2.41664050733828,3.41032399441563,2.34458806903872,-1.56490398693236,-1.50384304553093,0.187389218939464,2.79281277711409,1.13804146230996,1.82102129177781,-1.50384304553093,-1.56490398693236,0.187389218939464,2.79281277711409,1.13804146230996,1.82102129177781,-2.93491833023968,-0.947027731162774,1.39883806916543,2.99216015884847
"Schoepfia_obovata","SCHOBO",5882.94975070516,1940.88801894942,3031.4496951513,2686.73809487,2969.496415067,1028.60839611758,8102,2853,4414,3802,4232,1379,0.0284905509461046,0.351527127256468,0.351990622300547,0.385961574448474,NA,NA,NA,NA,0.0284905509461046,NA,NA,NA,10.1504565828113,NA,NA,NA,1,1,1,1,"Schoepfia_obovata",NA,NA,NA,NA,0.579912997,328.4444444,4.360751307,67.13341067,5,NA,2.5164619202247,0.639561319629787,1.82693871179885,-0.618641678834239,NA,0.83603234454173,-1.61297875450427,-1.22478907641766,-0.993834040100283,-1.19585974275611,-0.618641678834239,0.83603234454173,-1.61297875450427,-1.22478907641766,-0.993834040100283,NA,NA,-2.10887703189355,-0.0715281684386938
"Senna_polyphylla","SENPOL",4168.73857770889,640.466724014944,1025.07229142702,797.328384479381,975.765035621444,335.2983116065,5419,854,1388,1010,1260,406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Senna_polyphylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0659754492075432,-0.573935205997633,-0.0569757861299779,0.406915078733212,-0.714630086463106,-0.661283667913729,NA,NA,-0.43798521574281,0.508946212628922
"Senna_siamea","SENSIA",26610.8757258486,4153.82342666015,8393.06845405512,11605.2348814979,11634.4801039714,7480.65667731129,41381,6460,13061,18065,18104,11644,2.60614406131626,1.56745083580845,2.71201686686302,3.74903894750256,0.142452754730523,0.141171166241107,0.197910724110016,0.376551394023024,2.17790106725393,0.86439658129551,2.00803562226193,2.20519264970866,1.21111509593068,1.75763563628234,0.738773513631041,2.4010060257872,5,3,5,5,"Senna_siamea",25,NA,NA,25,NA,NA,NA,NA,NA,1.39794000867204,NA,NA,NA,NA,-0.347208793064547,NA,NA,NA,NA,-0.347208793064547,-0.886600796732032,0.427215015176375,0.396000083392182,-1.18526481525757,-0.819686393603305,NA,NA,-1.12100552072904,0.918198945406634
"Sideroxylon_cubense","SIDCUB",15104.6202082727,2766.94709901325,5120.14417972229,6385.23959008418,6541.56910553575,3774.62200652249,7987,2819,4344,3741,4149,1330,1.06388730628038,0.499027113297713,0.47160177309193,0.476378042964277,NA,NA,NA,NA,0.354629102093461,0.499027113297713,0.47160177309193,0.476378042964277,2.98426060541602,1.22901347941079,1.93391446697146,25.0258841024975,1,2,2,2,"Sideroxylon_cubense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0924798677086286,0.387300209947599,-0.43285386423754,-0.850776846033925,0.00510323584663115,0.928196546166218,NA,NA,0.290014622662425,-0.945135970306344
"Sideroxylon_foetidissimum","SIDFOE",18881.4935178235,3198.97502358258,5764.64106846415,6461.6381216459,6842.96537853964,3643.99035495706,18049,3350,5368,4469,5158,1808,0.913467090016881,0.056468466496443,0.0565459211742903,1.01928609332059,0.0569811018922092,NA,NA,0.0310021386630984,0.0569811018922092,0.056468466496443,0.0565459211742903,0.190538562044434,0.354629102093461,0.409671157981994,27.0296255893349,8.10519310975479,3,2,2,5,"Sideroxylon_foetidissimum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384400361478263,0.377510182351145,-0.604199675089534,-0.375323005899241,0.126036928107517,1.09529076647656,NA,NA,0.686599486243823,-0.782945159204325
"Sideroxylon_obovatum","SIDOBO",8949.98855082598,1606.28894003108,2583.99026648654,2191.34720026795,2532.09317822009,925.804238189012,5364,837,1361,937,1197,360,0.0284905509461046,0.0282342332482215,NA,2.0718688281904,NA,NA,NA,NA,0.0284905509461046,0.0282342332482215,NA,NA,137.409159683729,0.703054259202135,NA,NA,1,1,NA,1,"Sideroxylon_obovatum",NA,NA,NA,NA,0.96354011,292.5666667,6.228935831,74.01574953,9,NA,2.46622484368641,0.794413856899802,1.86932414143636,1.41954704265545,NA,0.509590017142563,-1.36674763425627,-1.03131914132765,-0.504293982382353,0.186531791767736,1.41954704265545,0.509590017142563,-1.36674763425627,-1.03131914132765,-0.504293982382353,NA,NA,-1.5293740950301,-1.88487593179075
"Sideroxylon_portoricense","SIDPOR",25690.2880213037,4396.66910725832,8497.50322039425,11420.5350238159,11454.0420633405,7057.37295608222,15486,3321,5446,5659,5889,2568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sideroxylon_portoricense",NA,NA,NA,NA,0.692060778,145,82.77375505,191.5590579,30,NA,2.16136800223497,1.91789265751252,2.2823026924871,-0.0228069877280981,NA,-1.47138068626054,0.419696737445412,0.853737448842181,2.06579132063678,0.701316382106051,-0.0228069877280981,-1.47138068626054,0.419696737445412,0.853737448842181,2.06579132063678,NA,NA,2.23461899111289,-0.285278929705836
"Sideroxylon_salicifolium","SIDSAL",22786.6797965541,3742.8070735801,7208.63060396723,8737.85334332474,9012.66535330936,5269.85827972926,14362,3059,4876,3973,4514,1455,0.142452754730523,1.60374814176342,1.42907457278317,1.56543825603154,0.0284905509461046,NA,0.0282729605871451,0.0620042773261967,0.142452754730523,0.900693887250486,1.07708395048263,1.56543825603154,1.71297198767444,15.7579138294906,0.738773513631041,1.24312130244178,2,6,9,8,"Sideroxylon_salicifolium",69.6,NA,NA,69.6,0.842611793,205.662037,21.79261586,101.5564497,25,1.84260923961056,2.31315413300248,1.33830936358164,2.00670751001726,0.777061870294523,0.0636513637458621,-0.485068957772621,-0.501899035265624,-0.404227434835252,1.45386624848936,0.0636513637458621,0.777061870294523,-0.485068957772621,-0.501899035265624,-0.404227434835252,1.45386624848936,0.374892147872133,-0.442559102752927,0.219682625618169,-1.06005325423213
"Simarouba_tulae","SIMTUL",17527.2664850801,2996.37020580657,6008.60900099948,9083.99631407298,8939.7200507354,5943.34984492883,13723,2259,4055,8187,7966,5707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simarouba_tulae",NA,NA,NA,NA,0.556786059,353,97.97417806,96.29736925,13,NA,2.54777470538782,1.99111162871555,1.98361442278586,-0.741513766329763,NA,1.03950394699875,0.53612227118588,-0.50963672585573,-0.0147539246644238,-0.28864953624184,-0.741513766329763,1.03950394699875,0.53612227118588,-0.50963672585573,-0.0147539246644238,NA,NA,-0.910844266665055,1.0643076208432
"NA.32","SIPDEN",14063.250214871,2124.95133407786,4802.14554884844,8174.17281156871,7802.60069683474,5677.64936275687,8370,1751,3244,5359,4950,3199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphoneugena_densiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sloanea_amygdalina","SLOAMY",16733.4828736819,3474.40601091925,6668.36645700317,8892.38098932616,8927.21130869817,5452.80529777892,8102,2853,4414,3802,4232,1379,NA,0.0282342332482215,0.0282729605871451,0.0310021386630984,NA,NA,NA,NA,NA,0.0282342332482215,0.0282729605871451,0.0310021386630984,NA,44.524994391677,6.33583123897289,85.8561642582521,NA,1,1,1,"Sloanea_amygdalina",NA,NA,NA,NA,0.784991099,133.2222222,114.2998069,134.3430704,12,NA,2.12457667358708,2.05804549669156,2.12821526984133,0.470926446974721,NA,-1.71045206102043,0.642553858196469,0.150399440653478,-0.137138939093906,0.465803780586621,0.470926446974721,-1.71045206102043,0.642553858196469,0.150399440653478,-0.137138939093906,NA,NA,1.38454583833294,-0.692728846166576
