"","sp","total_hab","fcover_51","fcover_77","fcover_91","fcover_00","tot_change","tpa2004","tpa2009","tpa2014","tpa2019","nPlots2004","nPlots2009","nPlots2014","nPlots2019","species","seedmass","ss.guanica","ss.swenson","ss","WD","THK","LA.wp","SLA.wp","MAXHT","ss.log","thk.log","la.log","sla.log","wd.z","ss.log.z","thk.log.z","la.log.z","sla.log.z","maxht.z","ss.log.z_pi","wd.z_pi","thk.log.z_pi","la.log.z_pi","sla.log.z_pi","maxht.z_pi","pca1","pca2","pca1_pi","pca2_pi"
"Eugenia_pseudopsidium","EUGPSE",19863,2926,6108,6131,6277,3351,0.0569811018922092,3.98042351836889,1.82953764956263,1.98663225462158,1,3,3,3,"Eugenia_pseudopsidium",NA,NA,NA,NA,0.911617723,215.4848485,27.34892411,105.6434169,9,NA,2.33341673879292,1.43694024612536,2.02384243945667,1.14543836936648,NA,-0.350596096864526,-0.349363355169153,-0.334888955215802,-0.503963000835362,0.914709222521229,1.14543836936648,-0.350596096864526,-0.349363355169153,-0.334888955215802,-0.503963000835362,NA,NA,-0.0942923637190942,-1.48729714099274
"Eugenia_rhombea","EUGRHO",17257,1781,4518,6426,6960,5179,5.11203521324621,2.22545082498986,5.48861294868788,5.78942361672711,4,3,4,6,"Eugenia_rhombea",NA,126.5,NA,126.5,0.939445443,294.7888889,8.381956101,64.02254137,6,2.10209052551184,2.46951111018987,0.923345381963897,1.80633290943732,1.29362127233617,0.298850455069621,0.535543098396145,-1.13247368888569,-1.32736577428895,-0.868877052552401,0.298850455069621,1.29362127233617,0.535543098396145,-1.13247368888569,-1.32736577428895,-0.868877052552401,2.38732087504132,-0.122045980358004,-1.69782025529958,-1.74341870040789
"Eugenia_stahlii","EUGSTA",8069,1986,3509,5753,5183,3197,NA,0.0282342332482215,0.0282729605871451,0.0310021386630984,NA,1,1,1,"Eugenia_stahlii",NA,NA,35240,35240,0.728793857,384.9,49.72505251,85.74476574,23,4.54703589974001,2.58534791109459,1.6965752504147,1.93320761816534,0.17189935158059,2.56484914050747,1.28978097378835,0.0465184361830145,-0.748447658250462,1.19896924051082,2.56484914050747,0.17189935158059,1.28978097378835,0.0465184361830145,-0.748447658250462,1.19896924051082,0.112292832940172,-2.51461751257958,-0.541177208264076,-0.299801740334853
"NA.15","EUGSTE",24585,3477,8179,14136,13548,10071,NA,NA,NA,NA,NA,NA,NA,NA,"Eugenia_stewardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eugenia_woodburyana","EUGWOO",2799,574,917,700,852,278,NA,NA,NA,NA,NA,NA,NA,NA,"Eugenia_woodburyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438702715394936,0.131042255244583,0.936716282318825,-0.35575669574981,-0.323298981907757,-0.734295651914375,NA,NA,-1.04059072616485,-0.314432232277339
"Euphorbia_petiolaris","EUPPET",7098,830,1567,1163,1549,719,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbia_petiolaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.128355763390066,-0.137858667746241,-0.0745575446076154,-0.0673351554058152,0.391752800122289,-0.0239142491458742,NA,NA,0.213925920787681,-0.0263019439929043
"Exostema_caribaeum","EXOCAR",7343,916,1857,1338,1801,885,11.0219927158434,7.26311866803146,9.09985736189759,12.1094597113242,10,8,12,11,"Exostema_caribaeum",NA,7.5,NA,7.5,0.933805399,230.6464647,6.214811063,86.3030788,11,0.8750612633917,2.36294680222177,0.79342793015485,1.93602628913352,1.26358797845522,-0.838371964811942,-0.158319617137722,-1.33056698409006,-0.735586310996989,-0.260686966357336,-0.838371964811942,1.26358797845522,-0.158319617137722,-1.33056698409006,-0.735586310996989,-0.260686966357336,1.98291840105701,0.670429746987883,-1.00516487131724,-1.7350442322802
"Exothea_paniculata","EXOPAN",12271,2488,4590,4059,4353,1865,NA,2.10916276353881,2.11194373380328,2.31576944669084,NA,2,2,3,"Exothea_paniculata",NA,NA,NA,NA,0.737322109,131.8194445,57.96796526,162.4232733,14,NA,2.11997947714869,1.76318805641937,2.21064825853565,0.217312383572324,NA,-1.74033118532304,0.148087163559758,0.51748953637198,0.104227085359703,-0.0560106959056151,0.217312383572324,-1.74033118532304,0.148087163559758,0.51748953637198,0.104227085359703,NA,NA,1.49485126895495,-0.590319865116394
"Faramea_occidentalis","FAROCC",20981,3372,7341,8111,8075,4703,2.12777461256077,1.40610850902587,3.87189684530601,5.01750046783016,3,4,8,7,"Faramea_occidentalis",300,NA,40,40,0.738158583,181.3407407,53.92664422,198.5756813,9,1.60205999132796,2.25849538530626,1.73180339558797,2.29792606125956,0.221766616458765,-0.164582611813164,-0.838424852786081,0.100233000809545,0.915730459495757,-0.503963000835362,-0.164582611813164,0.221766616458765,-0.838424852786081,0.100233000809545,0.915730459495757,-0.503963000835362,-0.369364282362803,1.18272792493949,0.937323942150919,-0.420664374000028
"Ficus_americana","FICAME",16355,3171,6871,9466,8869,5698,0.0284905509461046,0.0282342332482215,0.0282729605871451,0.0310021386630984,1,1,1,1,"Ficus_americana",NA,NA,NA,NA,0.486519806,215.0555556,53.79085778,126.1857886,17,NA,2.3325506663054,1.73070846984701,2.1010104461907,-1.11821252935704,NA,-0.356235277745012,0.0985634987910731,0.0172218596565328,0.469141137076742,-2.04018122535432,-1.11821252935704,-0.356235277745012,0.0985634987910731,0.0172218596565328,0.469141137076742,NA,NA,-0.00673477240722285,1.13690583045841
"Ficus_citrifolia","FICCIT",33555,4597,10071,12386,12855,8258,2.03544831252341,1.40269869189017,1.46012464249464,2.01566697283914,10,11,11,12,"Ficus_citrifolia",0.6,NA,NA,0.6,0.490161223,260.3827161,41.90101412,126.6175776,28,-0.221848749616356,2.41561215289339,1.62222453421666,2.10249400050581,-1.09882194536442,-1.85499862392678,0.184595603993278,-0.0668487686642785,0.0239911872691964,1.80715932670589,-1.85499862392678,-1.09882194536442,0.184595603993278,-0.0668487686642785,0.0239911872691964,1.80715932670589,-0.573508716606018,-0.411316896859557,-0.0548725662832283,1.22268086740877
"Ficus_crassinervia","FICCRA",37211,5928,11762,15599,15822,9894,NA,NA,NA,NA,NA,NA,NA,NA,"Ficus_crassinervia",NA,NA,NA,NA,0.42,NA,44.1,101.8,20,NA,NA,1.64443858946784,2.00774777800074,-1.47243119901666,NA,NA,-0.0329776039879102,-0.408327477217188,0.834055188793782,-2.26572332546764,-1.47243119901666,-0.0960046931703132,-0.0329776039879102,-0.408327477217188,0.834055188793782,NA,NA,-0.401376512899468,1.46660222388363
"Ficus_trigonata","FICTRI",33838,3944,9062,14702,14320,10376,0.0284905509461046,0.056468466496443,0.0565459211742903,0.0620042773261967,1,2,2,2,"Ficus_trigonata",0.7884,NA,NA,0.7884,NA,NA,NA,NA,NA,-0.103253384392594,NA,NA,NA,NA,-1.74508330862821,NA,NA,NA,NA,-1.74508330862821,-0.99489496230864,-0.0822258670514282,-0.0458062100997768,0.204959861095437,1.69877669684014,NA,NA,0.233067584135762,1.06441017713929
"Forestiera_segregata","FORSEG",3128,493,743,450,613,120,NA,NA,NA,NA,NA,NA,NA,NA,"Forestiera_segregata",NA,12.1,NA,12.1,0.747903773,331.6888889,1.191740872,72.91821353,6,1.08278537031645,2.52073092352358,0.0761818341839652,1.8628360200547,0.27365985615613,-0.645851281860559,0.869046120622893,-2.42419713650541,-1.06954705945704,-0.868877052552401,-0.645851281860559,0.27365985615613,0.869046120622893,-2.42419713650541,-1.06954705945704,-0.868877052552401,2.68189749651721,0.502605496819112,-2.1275227292295,-1.37299230255966
"Garcinia_hessii","GARHES",3322,557,1151,1699,1712,1155,NA,NA,NA,NA,NA,NA,NA,NA,"Garcinia_hessii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.603790350220147,0.333684578399282,2.41030557517557,0.143288809252341,-1.92236922783029,0.137757578594975,NA,NA,-2.99004874529377,0.359477976944927
"Garcinia_portoricensis","GARPOR",8813,1036,3138,4069,3702,2666,NA,NA,NA,NA,NA,NA,NA,NA,"Garcinia_portoricensis",NA,NA,NA,NA,0.860291667,418.1555556,28.97146016,65.96088047,8,NA,2.62133787118035,1.46197038417339,1.81928644413304,0.872126578962359,NA,1.52411920497672,-0.31119833225413,-1.268259936906,-0.625601018074375,-0.498324892803872,0.872126578962359,1.52411920497672,-0.31119833225413,-1.268259936906,-0.625601018074375,NA,NA,-2.27195047692282,-0.578697737440725
"Gaussia_attenuata","GAUATT",13158,1000,1737,2533,2797,1797,NA,NA,NA,NA,NA,NA,NA,NA,"Gaussia_attenuata",NA,NA,NA,NA,0.160961377,198.4444445,86.4147816,183.2369273,18,NA,2.29763894523479,1.93658803667144,2.26301300048102,-2.85181460295381,NA,-0.583552866982015,0.412480999785795,0.756425239616357,0.590779154315755,-0.228108802481585,-2.85181460295381,-0.583552866982015,0.412480999785795,0.756425239616357,0.590779154315755,NA,NA,1.26562851340886,2.31808948244076
"Genipa_americana","GENAME",22010,2473,6449,8315,8041,5568,2.48240371465423,NA,NA,NA,1,NA,NA,NA,"Genipa_americana",106,NA,NA,106,0.626962069,NA,114.79,160.09,20,2.02530586526477,NA,2.05990405588441,2.20436420462101,-0.370355995261826,0.227685699809365,NA,0.600508676262135,0.488815952094845,0.834055188793782,0.227685699809365,-0.370355995261826,-1.12898455718334,0.600508676262135,0.488815952094845,0.834055188793782,NA,NA,1.43194867125965,0.259749343029131
"Gesneria_pedunculosa","GESPED",16273,3025,5750,9093,9148,6123,2.56945796437401,NA,NA,NA,1,NA,NA,NA,"Gesneria_pedunculosa",NA,NA,NA,NA,0.744258131,299.7111111,31.62403286,150.555304,5,NA,2.47670284371298,1.50001725260323,2.17769606013012,0.254246773993876,NA,0.582369994257295,-0.253185883314229,0.367131558714274,-0.990515069791414,-0.432863449291079,0.254246773993876,0.582369994257295,-0.253185883314229,0.367131558714274,-0.990515069791414,NA,NA,-0.623652147454934,-0.292078482076562
"Goetzea_elegans","GOEELE",9098,1657,3902,4041,4000,2343,NA,NA,NA,NA,NA,NA,NA,NA,"Goetzea_elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.634591651696583,-0.658063738552406,1.84825405601431,0.129244159735951,-0.705908486358038,-1.0804812550264,NA,NA,-2.05799888106909,0.94365092540572
"Gomidesia_lindeniana","GOMLIN",9157,1532,3611,6121,5681,4149,0.709258204186922,NA,NA,NA,1,NA,NA,NA,"Gomidesia_lindeniana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.266239328651067,0.279398121037935,-0.0900606833167969,-0.707214650897143,0.160556995532458,-0.768243825159036,NA,NA,-0.282866285346454,-0.731258814471913
"Gonzalagunia_hirsuta","GONHIR",25085,5040,9716,15081,14442,9402,NA,NA,NA,NA,NA,NA,NA,NA,"Gonzalagunia_hirsuta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.911875565890929,0.509453430002119,-0.0914528409209391,-0.909860943021921,0.0452960249611902,-0.0612971362266715,NA,NA,-0.392516634653643,-0.859012552657477
"Gonocalyx_portoricensis","GONPOR",720,530,621,671,637,107,NA,NA,NA,NA,NA,NA,NA,NA,"Gonocalyx_portoricensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0207923266360548,-0.182771594143686,0.239170860659066,0.0118413041837114,-0.33212231277038,0.0439676227943379,NA,NA,-0.38462891356467,0.098708162675804
"NA.16","GOSHIR",7365,653,1249,1204,1515,862,NA,NA,NA,NA,NA,NA,NA,NA,"Gossypium_hirsutum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guatteria_blainii","GUABLA",8721,2050,3581,6372,6114,4064,NA,NA,NA,NA,NA,NA,NA,NA,"Guatteria_blainii",NA,NA,NA,NA,0.630529512,273.2777778,15.99557038,114.0439278,18,NA,2.43660431749134,1.20399973103907,2.05707216648108,-0.35135932360066,NA,0.321280021230127,-0.704542382909551,-0.183264638925281,0.590779154315755,0.250916346444931,-0.35135932360066,0.321280021230127,-0.704542382909551,-0.183264638925281,0.590779154315755,NA,NA,-0.280115144052944,-0.137253342219674
"Guatteria_caribaea","GUACAR",1095,530,703,810,765,235,NA,NA,NA,NA,NA,NA,NA,NA,"Guatteria_caribaea",NA,NA,NA,NA,0.67859854,305.75,23.33428196,109.5496751,NA,NA,2.48536646570832,1.36799444136398,2.03961109387768,-0.0953912417035037,NA,0.63878066682365,-0.454489352219759,-0.262937974587793,NA,0.331459514274752,-0.0953912417035037,0.63878066682365,-0.454489352219759,-0.262937974587793,0.242111797376572,NA,NA,-0.589709740742942,-0.170870849043007
"Guapira_fragrans","GUAFRA",26532,3659,8642,9373,9563,5904,3.52757861286612,10.470124137087,12.9110955392733,15.1103481763795,13,29,33,35,"Guapira_fragrans",52,NA,NA,52,0.628042363,317.4285714,25.32756662,124.6362122,22.5,1.7160033436348,2.5016460145515,1.40359346636885,2.09564424195208,-0.364603418299691,-0.0589788264430386,0.744780247577976,-0.400209283829544,-0.00726365742755965,1.13815023189131,-0.0589788264430386,-0.364603418299691,0.744780247577976,-0.400209283829544,-0.00726365742755965,1.13815023189131,0.0345125830337055,-0.851868935678095,-0.348748333612841,0.232215834346247
"Guarea_glabra","GUAGLA",7358,1917,3217,5195,4661,2744,2.03433549818947,1.75763563628234,2.46393435610383,2.31576944669084,4,4,5,5,"Guarea_glabra",595,NA,51.89,51.89,0.570363918,207.0296296,367.6059505,153.7631088,12,1.71508367069493,2.3160325051232,2.56538253276956,2.1868521510284,-0.671741747234918,-0.0598311880928119,-0.4637885138336,1.37124344473836,0.408909994670917,-0.139048949118323,-0.0598311880928119,-0.671741747234918,-0.4637885138336,1.37124344473836,0.408909994670917,-0.139048949118323,-1.23153203420082,0.0601157645819216,0.80539803632189,1.04794377371656
"Guarea_guidonia","GUAGUI",26712,4183,9472,15287,14939,10756,68.9353872430989,74.1948086771722,81.8103031607381,79.7471769489127,74,87,96,93,"Guarea_guidonia",500,NA,250.8,250.8,0.603745926,188.5873016,632.6101539,221.7594176,20,2.39932753215868,2.27551244645691,2.80113615841016,2.34588207235885,-0.493982201990202,0.574332546990734,-0.727623173635439,1.73071179875261,1.13454951237596,0.834055188793782,0.574332546990734,-0.493982201990202,-0.727623173635439,1.73071179875261,1.13454951237596,0.834055188793782,-2.18588545834784,-0.272444772470876,1.85070721225417,1.00379471640462
"Guapira_obtusata","GUAOBT",8218,2860,4429,3812,4250,1390,NA,0.819342315963987,0.773565782660989,1.24312129691424,NA,1,1,1,"Guapira_obtusata",NA,NA,NA,NA,0.659363774,245.7037037,82.56342337,124.8797467,4.5,NA,2.39041170301793,1.91678769203359,2.09649200915347,-0.197816573847949,NA,0.0205101525258408,0.382290171218288,-0.00339537039082056,-1.05133407841092,-0.653639533655767,-0.197816573847949,0.0205101525258408,0.382290171218288,-0.00339537039082056,-1.05133407841092,NA,NA,-0.36062081563832,0.297697537950844
"Guaiacum_officinale","GUAOFF",5961,770,1481,1052,1335,565,0.772127149620289,0.0893559553157194,0.0875959908857591,0.0952692810222168,3,2,2,2,"Guaiacum_officinale",NA,241.2,NA,241.2,1.021323866,254.9222222,36.70473203,64.75539077,7,2.38237730346811,2.40640769564257,1.56472205776813,1.81127592849401,1.72962473976792,0.558622913419548,0.124663438854237,-0.154526404605318,-1.30481121389992,-0.747239035313388,0.558622913419548,1.72962473976792,0.124663438854237,-0.154526404605318,-1.30481121389992,-0.747239035313388,1.88186016069638,-0.333027384006565,-1.17135660584708,-1.70270585306572
"Guaiacum_sanctum","GUASAN",1293,364,516,359,416,52,NA,NA,NA,NA,NA,NA,NA,NA,"Guaiacum_sanctum",NA,94.5,NA,94.5,0.952193579,201.2083333,14.03463595,77.7912531,2,1.97543180850926,2.30364596361679,1.14720115177939,1.89093076737579,1.3615052312064,0.18146194845823,-0.544439901616081,-0.79114674261493,-0.941353203071008,-1.35542912150845,0.18146194845823,1.3615052312064,-0.544439901616081,-0.79114674261493,-0.941353203071008,-1.35542912150845,1.87771396124143,0.836241234292258,-0.798287032816257,-1.87864849034682
"Guazuma_ulmifolia","GUAULM",16699,1369,4289,7549,7630,6261,1.87817344906085,2.13647405652204,3.43924573560607,4.42557902070317,10,14,19,18,"Guazuma_ulmifolia",47,NA,NA,47,0.525926316,NA,42.69,322.09,17,1.67209785793572,NA,1.63032615480395,2.50797724139145,-0.908372447319996,-0.0996708492286342,NA,-0.0544957191217849,1.87417548524385,0.469141137076742,-0.0996708492286342,-0.908372447319996,-2.54989494202561,-0.0544957191217849,1.87417548524385,0.469141137076742,NA,NA,3.02885567348851,0.0554843406222451
"Guettarda_elliptica","GUEELL",6405,841,1704,1185,1511,670,0.354629102093461,NA,NA,NA,1,NA,NA,NA,"Guettarda_elliptica",86.298,2.8,NA,2.8,0.908929778,221.1222222,6.119206652,131.2805784,7,0.447158031342219,2.34463239022173,0.786695120022571,2.1182004814772,1.13112503384626,-1.2349567603413,-0.27756862166893,-1.34083292239563,0.0956584759251783,-0.747239035313388,-1.2349567603413,1.13112503384626,-0.27756862166893,-1.34083292239563,0.0956584759251783,-0.747239035313388,1.69324278662415,1.48828351581471,-0.608406619761171,-1.61289150089558
"Guettarda_krugii","GUEKRU",4346,624,1012,648,843,219,NA,NA,NA,NA,NA,NA,NA,NA,"Guettarda_krugii",NA,8,NA,8,NA,NA,NA,NA,NA,0.903089986991944,NA,NA,NA,NA,-0.812394676524795,NA,NA,NA,NA,-0.812394676524795,1.39417357014932,-0.769731836518216,-1.23304845108718,0.627480744881459,-0.453789428965377,NA,NA,0.214292001831007,-1.925724376799
"Guettarda_ovalifolia","GUEOVA",13601,2903,5942,9101,8662,5759,NA,0.351527127256468,0.0282729605871451,0.450228716807592,NA,1,1,3,"Guettarda_ovalifolia",NA,NA,NA,NA,0.713895038,174.7777778,47.2898828,202.675005,10,NA,2.24248621323918,1.67476823769112,2.30680019240338,0.0925629830157228,NA,-0.942663953247748,0.0132679148032853,0.95622233793834,-0.382324983596349,-0.475725060400303,0.0925629830157228,-0.942663953247748,0.0132679148032853,0.95622233793834,-0.382324983596349,NA,NA,0.988847456946426,-0.325152847198745
"Guettarda_pungens","GUEPUN",7064,1864,3218,3797,3943,2079,NA,4.56985265433408,6.05342511716919,5.84624799910632,NA,2,3,2,"Guettarda_pungens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.338474259255265,0.659588051464393,1.1462503671178,-0.413985154413155,-0.316993124022371,0.112928928710147,NA,NA,-1.2208291111013,-0.515586207130421
"Guettarda_scabra","GUESCA",16373,3296,5547,5367,5853,2557,23.8364591434462,28.6424300770277,29.5162183592685,35.9904086953403,18,23,24,22,"Guettarda_scabra",NA,NA,NA,NA,0.829841831,399.1616162,26.1900392,102.583055,14,NA,2.60114877240991,1.41813614845696,2.01107562853638,0.70998088059286,NA,1.39266371895011,-0.378035143436321,-0.393142788465061,0.104227085359703,-0.294392333609233,0.70998088059286,1.39266371895011,-0.378035143436321,-0.393142788465061,0.104227085359703,NA,NA,-1.42794124207037,-0.487421151215337
"Guettarda_valenzuelana","GUEVAL",11848,1648,4591,6314,5986,4338,NA,NA,0.0282729605871451,0.0310021386630984,NA,NA,1,1,"Guettarda_valenzuelana",NA,NA,160,160,0.604209748,421.6111111,86.13864724,90.23123049,22,2.20411998265592,2.62491204771168,1.93519804712456,1.95535687991419,-0.491512344940425,0.393412328803682,1.54739142323737,0.410361595457836,-0.647382528628961,1.07733122327181,0.393412328803682,-0.491512344940425,1.54739142323737,0.410361595457836,-0.647382528628961,1.07733122327181,0.0679107389458933,-1.98933443246552,-1.04117558649284,0.858510101521569
"Gyminda_latifolia","GYMLAT",17593,3268,5257,4298,4990,1722,NA,2.04835578990997,1.54713156532198,3.56148069107858,NA,1,1,4,"Gyminda_latifolia",38.2155,NA,NA,38.2155,0.862964727,350.5777778,6.320925642,80.30804239,12,1.58223954613532,2.54478438384932,0.800780681411605,1.90475903955891,0.886360651700339,-0.18295238940605,1.02566328088822,-1.31935578263108,-0.878256015612778,-0.139048949118323,-0.18295238940605,0.886360651700339,1.02566328088822,-1.31935578263108,-0.878256015612778,-0.139048949118323,2.07825688334679,-0.360138691261463,-1.69612260166586,-1.26007220217167
"Gymnanthes_lucida","GYMLUC",11118,2484,4072,3308,3852,1368,14.2942419459657,11.6914267190082,11.6467406056295,17.8678811893882,3,9,10,10,"Gymnanthes_lucida",NA,26.6,NA,26.6,0.923566003,237.236715,14.39291113,94.44891167,14,1.42488163663107,2.37518190175798,1.15814864382043,1.97519695793348,1.20906308658711,-0.328793200345412,-0.0786543000076609,-0.774454414198414,-0.556854000885826,0.104227085359703,-0.328793200345412,1.20906308658711,-0.0786543000076609,-0.774454414198414,-0.556854000885826,0.104227085359703,1.40163487459866,0.16745610791175,-0.641224659971827,-1.43930562598727
"NA.17","HAESAL",3014,1205,1794,2110,1916,711,NA,NA,NA,NA,NA,NA,NA,NA,"Haenianthus_salicifolius",NA,NA,NA,NA,0.581744373,402.6666667,9.587615762,106.0337309,NA,NA,2.6049456796014,0.981710620711332,2.02544404275003,-0.611140704137751,NA,1.4173861835797,-1.04348054510188,-0.327580980517523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hamelia_axillaris","HAMAXI",21641,3860,6616,6841,7311,3451,NA,NA,NA,NA,NA,NA,NA,NA,"Hamelia_axillaris",NA,NA,NA,NA,0.617386931,NA,34.58133333,223.3773333,10,NA,NA,1.53884173407088,2.34903910198386,-0.421343706262776,NA,NA,-0.193987758955763,1.14895476036521,-0.382324983596349,-0.862840081503098,-0.421343706262776,-1.06300158645362,-0.193987758955763,1.14895476036521,-0.382324983596349,NA,NA,1.11365992015427,0.0140981723762561
"Hedyosmum_arborescens","HEDARB",3416,997,1814,2275,1974,977,NA,NA,NA,NA,NA,NA,NA,NA,"Hedyosmum_arborescens",NA,NA,NA,NA,0.407625,NA,39.718,173.467,2.5,NA,NA,1.59898737147409,2.23921686770883,-1.53832820474512,NA,NA,-0.102279929565133,0.64784558263357,-1.29461011288895,-0.115190696842256,-1.53832820474512,0.439135541534721,-0.102279929565133,0.64784558263357,-1.29461011288895,NA,NA,-0.149461249092411,1.09703616352534
"Helicteres_jamaicensis","HELJAM",16495,2362,4021,3882,4419,2057,NA,NA,0.703981244601093,1.15788472334542,NA,NA,2,1,"Helicteres_jamaicensis",1337.96,2.7,NA,2.7,0.807694796,276.3492064,98.06386984,119.1847257,5.5,0.431363764158987,2.44145822174357,1.99150902757012,2.07622060129975,0.592047685258452,-1.24959503776537,0.352884816959706,0.496222482639081,-0.0958920181606983,-0.929696061171907,-1.24959503776537,0.592047685258452,0.352884816959706,0.496222482639081,-0.0958920181606983,-0.929696061171907,0.840592073803984,0.506490133774829,-0.80825970575002,-0.0735494481615558
