CN,STATECD,SUBP,SUBPTYP,PLT_CN,CONDID,PREV_PLT_CN,PREVCOND,SUBPTYP_PROP_CHNG,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE
809670574290487,72,3,1,480540041489998,1,197190531020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670575290487,72,4,1,480540041489998,1,197190531020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670576290487,72,1,2,480540041489998,1,197190531020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670577290487,72,2,2,480540041489998,1,197190531020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670578290487,72,3,2,480540041489998,1,197190531020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670579290487,72,4,2,480540041489998,1,197190531020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670581290487,72,1,1,480540042489998,1,197190402020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670582290487,72,2,1,480540042489998,1,197190402020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670583290487,72,3,1,480540042489998,1,197190402020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670584290487,72,4,1,480540042489998,1,197190402020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670585290487,72,1,2,480540042489998,1,197190402020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670586290487,72,2,2,480540042489998,1,197190402020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670587290487,72,3,2,480540042489998,1,197190402020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670588290487,72,4,2,480540042489998,1,197190402020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670590290487,72,1,1,480540043489998,1,197190420020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670591290487,72,2,1,480540043489998,1,197190420020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670592290487,72,3,1,480540043489998,1,197190420020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670593290487,72,4,1,480540043489998,1,197190420020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670594290487,72,1,2,480540043489998,1,197190420020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670595290487,72,2,2,480540043489998,1,197190420020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670596290487,72,3,2,480540043489998,1,197190420020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670597290487,72,4,2,480540043489998,1,197190420020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670599290487,72,1,1,480540044489998,1,197190442020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670600290487,72,2,1,480540044489998,1,197190442020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670601290487,72,3,1,480540044489998,1,197190442020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670602290487,72,4,1,480540044489998,1,197190442020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670603290487,72,1,2,480540044489998,1,197190442020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670604290487,72,2,2,480540044489998,1,197190442020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670605290487,72,3,2,480540044489998,1,197190442020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670606290487,72,4,2,480540044489998,1,197190442020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670608290487,72,1,1,480540045489998,1,197190465020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670609290487,72,2,1,480540045489998,1,197190465020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670610290487,72,3,1,480540045489998,1,197190465020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670611290487,72,4,1,480540045489998,1,197190465020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670612290487,72,1,2,480540045489998,1,197190465020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670613290487,72,2,2,480540045489998,1,197190465020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670614290487,72,3,2,480540045489998,1,197190465020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670615290487,72,4,2,480540045489998,1,197190465020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670617290487,72,1,1,480540046489998,1,197190486020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670618290487,72,2,1,480540046489998,1,197190486020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670619290487,72,3,1,480540046489998,1,197190486020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670620290487,72,4,1,480540046489998,1,197190486020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670621290487,72,1,2,480540046489998,1,197190486020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670622290487,72,2,2,480540046489998,1,197190486020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670623290487,72,3,2,480540046489998,1,197190486020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670624290487,72,4,2,480540046489998,1,197190486020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670626290487,72,1,1,480540047489998,1,197190506020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670627290487,72,2,1,480540047489998,1,197190506020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670628290487,72,3,1,480540047489998,1,197190506020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670629290487,72,4,1,480540047489998,1,197190506020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670630290487,72,1,2,480540047489998,1,197190506020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670631290487,72,2,2,480540047489998,1,197190506020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670632290487,72,3,2,480540047489998,1,197190506020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670633290487,72,4,2,480540047489998,1,197190506020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670635290487,72,1,1,480540048489998,1,197190522020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670636290487,72,2,1,480540048489998,1,197190522020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670637290487,72,3,1,480540048489998,1,197190522020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670638290487,72,4,1,480540048489998,1,197190522020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670639290487,72,1,2,480540048489998,1,197190522020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809322737290487,72,1,2,480540222489998,1,197190760020004,1,1.0,FSJMCHAN,2020-12-09 08:26:46,290487,,,
809322738290487,72,2,2,480540222489998,1,197190760020004,1,1.0,FSJMCHAN,2020-12-09 08:26:46,290487,,,
809322739290487,72,3,2,480540222489998,2,197190760020004,1,1.0,FSJMCHAN,2020-12-09 08:26:46,290487,,,
809322740290487,72,4,2,480540222489998,1,197190760020004,1,1.0,FSJMCHAN,2020-12-09 08:26:46,290487,,,
809322741290487,72,1,1,480540223489998,1,197190673020004,1,1.0,FSJMCHAN,2020-12-09 08:26:46,290487,,,
809322742290487,72,2,1,480540223489998,1,197190673020004,1,1.0,FSJMCHAN,2020-12-09 08:26:46,290487,,,
809322743290487,72,3,1,480540223489998,1,197190673020004,1,1.0,FSJMCHAN,2020-12-09 08:26:46,290487,,,
809322744290487,72,4,1,480540223489998,1,197190673020004,1,1.0,FSJMCHAN,2020-12-09 08:26:46,290487,,,
809322745290487,72,1,2,480540223489998,1,197190673020004,1,1.0,FSJMCHAN,2020-12-09 08:26:46,290487,,,
809322746290487,72,2,2,480540223489998,1,197190673020004,1,1.0,FSJMCHAN,2020-12-09 08:26:46,290487,,,
809322747290487,72,3,2,480540223489998,1,197190673020004,1,1.0,FSJMCHAN,2020-12-09 08:26:46,290487,,,
809322748290487,72,4,2,480540223489998,1,197190673020004,1,1.0,FSJMCHAN,2020-12-09 08:26:46,290487,,,
809324329290487,72,3,1,548974904126144,1,219013917020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324330290487,72,4,1,548974904126144,1,219013917020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324331290487,72,1,2,548974904126144,1,219013917020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324332290487,72,2,2,548974904126144,1,219013917020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324333290487,72,3,2,548974904126144,1,219013917020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324334290487,72,4,2,548974904126144,1,219013917020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324335290487,72,1,1,548974905126144,1,219013918020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324336290487,72,2,1,548974905126144,1,219013918020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324337290487,72,3,1,548974905126144,1,219013918020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324338290487,72,4,1,548974905126144,1,219013918020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324339290487,72,1,2,548974905126144,1,219013918020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324340290487,72,2,2,548974905126144,1,219013918020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324341290487,72,3,2,548974905126144,1,219013918020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324342290487,72,4,2,548974905126144,1,219013918020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324343290487,72,1,1,548974906126144,1,219013919020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324344290487,72,2,1,548974906126144,1,219013919020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324345290487,72,3,1,548974906126144,1,219013919020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324346290487,72,4,1,548974906126144,1,219013919020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324347290487,72,1,2,548974906126144,1,219013919020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324348290487,72,2,2,548974906126144,1,219013919020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324349290487,72,3,2,548974906126144,1,219013919020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324350290487,72,4,2,548974906126144,1,219013919020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324351290487,72,1,1,548974907126144,1,219013920020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324352290487,72,2,1,548974907126144,1,219013920020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324353290487,72,3,1,548974907126144,1,219013920020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324354290487,72,4,1,548974907126144,1,219013920020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324355290487,72,1,2,548974907126144,1,219013920020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324356290487,72,2,2,548974907126144,1,219013920020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324357290487,72,3,2,548974907126144,1,219013920020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324358290487,72,4,2,548974907126144,1,219013920020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324359290487,72,1,1,548974908126144,1,219013921020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324360290487,72,2,1,548974908126144,1,219013921020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324361290487,72,3,1,548974908126144,1,219013921020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324362290487,72,4,1,548974908126144,1,219013921020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324363290487,72,1,2,548974908126144,1,219013921020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324364290487,72,2,2,548974908126144,1,219013921020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324365290487,72,3,2,548974908126144,1,219013921020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324366290487,72,4,2,548974908126144,1,219013921020004,1,1.0,FSJMCHAN,2020-12-09 08:28:16,290487,,,
809324617290487,72,3,1,548974462126144,1,219013465020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324618290487,72,4,1,548974462126144,1,219013465020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324619290487,72,1,2,548974462126144,1,219013465020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324620290487,72,2,2,548974462126144,1,219013465020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324621290487,72,3,2,548974462126144,1,219013465020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324622290487,72,4,2,548974462126144,1,219013465020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324623290487,72,1,1,548974463126144,1,219013466020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324624290487,72,2,1,548974463126144,1,219013466020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324625290487,72,3,1,548974463126144,1,219013466020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324626290487,72,4,1,548974463126144,1,219013466020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324627290487,72,1,2,548974463126144,1,219013466020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324628290487,72,2,2,548974463126144,1,219013466020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324629290487,72,3,2,548974463126144,1,219013466020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324630290487,72,4,2,548974463126144,1,219013466020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324631290487,72,1,1,548974464126144,1,219013467020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324632290487,72,2,1,548974464126144,1,219013467020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324633290487,72,3,1,548974464126144,1,219013467020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324634290487,72,4,1,548974464126144,1,219013467020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324635290487,72,1,2,548974464126144,1,219013467020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324636290487,72,2,2,548974464126144,1,219013467020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324637290487,72,3,2,548974464126144,1,219013467020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324638290487,72,4,2,548974464126144,1,219013467020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324639290487,72,1,1,548974465126144,1,219013468020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324640290487,72,2,1,548974465126144,1,219013468020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324641290487,72,3,1,548974465126144,1,219013468020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324642290487,72,4,1,548974465126144,1,219013468020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324643290487,72,1,2,548974465126144,1,219013468020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324644290487,72,2,2,548974465126144,1,219013468020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324645290487,72,3,2,548974465126144,1,219013468020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324646290487,72,4,2,548974465126144,1,219013468020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324647290487,72,1,1,548974466126144,1,219013469020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324648290487,72,2,1,548974466126144,1,219013469020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324649290487,72,3,1,548974466126144,1,219013469020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324650290487,72,4,1,548974466126144,1,219013469020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324651290487,72,1,2,548974466126144,1,219013469020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324652290487,72,2,2,548974466126144,1,219013469020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324653290487,72,3,2,548974466126144,1,219013469020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324654290487,72,4,2,548974466126144,1,219013469020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809324657290487,72,3,1,548974467126144,1,219013470020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809670640290487,72,2,2,480540048489998,1,197190522020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670641290487,72,3,2,480540048489998,1,197190522020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670642290487,72,4,2,480540048489998,1,197190522020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670644290487,72,1,1,480540049489998,1,197190407020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670645290487,72,2,1,480540049489998,1,197190407020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670646290487,72,3,1,480540049489998,1,197190407020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670647290487,72,4,1,480540049489998,1,197190407020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670648290487,72,1,2,480540049489998,1,197190407020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670649290487,72,2,2,480540049489998,1,197190407020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809670650290487,72,3,2,480540049489998,1,197190407020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809322596290487,72,2,1,480540205489998,1,197190661020004,1,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322597290487,72,3,1,480540205489998,1,197190661020004,1,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322598290487,72,4,1,480540205489998,1,197190661020004,1,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322599290487,72,1,2,480540205489998,1,197190661020004,1,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322600290487,72,2,2,480540205489998,1,197190661020004,1,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322601290487,72,3,2,480540205489998,1,197190661020004,1,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322602290487,72,4,2,480540205489998,1,197190661020004,1,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322603290487,72,1,1,480540206489998,1,197190584020004,1,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322604290487,72,2,1,480540206489998,1,197190584020004,2,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322605290487,72,3,1,480540206489998,1,197190584020004,1,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322606290487,72,4,1,480540206489998,1,197190584020004,2,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322607290487,72,1,2,480540206489998,1,197190584020004,1,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322608290487,72,2,2,480540206489998,1,197190584020004,2,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322609290487,72,3,2,480540206489998,1,197190584020004,1,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322610290487,72,4,2,480540206489998,1,197190584020004,2,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322611290487,72,1,1,480540207489998,1,197190629020004,1,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322612290487,72,2,1,480540207489998,1,197190629020004,1,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322613290487,72,3,1,480540207489998,1,197190629020004,1,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809322614290487,72,4,1,480540207489998,1,197190629020004,1,1.0,FSJMCHAN,2020-12-09 08:26:41,290487,,,
809325142290487,72,4,2,548974536126144,1,219013540020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325143290487,72,1,1,548974540126144,1,219013544020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325144290487,72,2,1,548974540126144,1,219013544020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325145290487,72,3,1,548974540126144,1,219013544020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325146290487,72,4,1,548974540126144,1,219013544020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325147290487,72,1,2,548974540126144,1,219013544020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325148290487,72,2,2,548974540126144,1,219013544020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325149290487,72,3,2,548974540126144,1,219013544020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325150290487,72,4,2,548974540126144,1,219013544020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325151290487,72,1,1,548974541126144,1,219013545020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325152290487,72,2,1,548974541126144,1,219013545020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325153290487,72,3,1,548974541126144,1,219013545020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809323208290487,72,1,1,480540283489998,1,197190638020004,1,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323209290487,72,2,1,480540283489998,1,197190638020004,1,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323210290487,72,3,1,480540283489998,1,197190638020004,1,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323211290487,72,4,1,480540283489998,1,197190638020004,1,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323212290487,72,1,2,480540283489998,1,197190638020004,1,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323213290487,72,2,2,480540283489998,1,197190638020004,1,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323214290487,72,3,2,480540283489998,1,197190638020004,1,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323215290487,72,4,2,480540283489998,1,197190638020004,1,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323216290487,72,1,1,480540284489998,1,197190654020004,1,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323217290487,72,2,1,480540284489998,1,197190654020004,1,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323218290487,72,3,1,480540284489998,2,197190654020004,1,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323219290487,72,4,1,480540284489998,1,197190654020004,2,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323220290487,72,1,2,480540284489998,1,197190654020004,1,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323221290487,72,2,2,480540284489998,1,197190654020004,1,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323222290487,72,3,2,480540284489998,2,197190654020004,1,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323223290487,72,4,2,480540284489998,1,197190654020004,2,1.0,FSJMCHAN,2020-12-09 08:26:54,290487,,,
809323224290487,72,1,1,480540285489998,1,197190722020004,1,1.0,FSJMCHAN,2020-12-09 08:26:56,290487,,,
809323225290487,72,2,1,480540285489998,1,197190722020004,2,1.0,FSJMCHAN,2020-12-09 08:26:56,290487,,,
809323226290487,72,3,1,480540285489998,2,197190722020004,3,1.0,FSJMCHAN,2020-12-09 08:26:56,290487,,,
809323227290487,72,4,1,480540285489998,1,197190722020004,1,0.6397,FSJMCHAN,2020-12-09 08:26:56,290487,,,
809323228290487,72,4,1,480540285489998,3,197190722020004,1,0.3603,FSJMCHAN,2020-12-09 08:26:56,290487,,,
809323229290487,72,1,2,480540285489998,1,197190722020004,1,1.0,FSJMCHAN,2020-12-09 08:26:58,290487,,,
809323230290487,72,2,2,480540285489998,1,197190722020004,2,1.0,FSJMCHAN,2020-12-09 08:26:58,290487,,,
809323231290487,72,3,2,480540285489998,2,197190722020004,3,1.0,FSJMCHAN,2020-12-09 08:26:58,290487,,,
809323232290487,72,4,2,480540285489998,1,197190722020004,1,0.3952,FSJMCHAN,2020-12-09 08:26:58,290487,,,
809323233290487,72,4,2,480540285489998,3,197190722020004,1,0.6048,FSJMCHAN,2020-12-09 08:26:58,290487,,,
809323234290487,72,1,1,480540286489998,1,197190749020004,1,1.0,FSJMCHAN,2020-12-09 08:27:01,290487,,,
809323235290487,72,2,1,480540286489998,1,197190749020004,1,1.0,FSJMCHAN,2020-12-09 08:27:01,290487,,,
809323236290487,72,3,1,480540286489998,1,197190749020004,1,0.3738,FSJMCHAN,2020-12-09 08:27:01,290487,,,
809323237290487,72,3,1,480540286489998,2,197190749020004,2,0.6262,FSJMCHAN,2020-12-09 08:27:01,290487,,,
